StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q39,Q42_1,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q8_1,Q8_2,Q8_3,Q8_4,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q45_1,Q47_1,Q63_1,Q63_2,Q63_3,Q63_4,Q63_5,Q63_6,Q63_7,Q63_8,Q18_1_1,Q18_1_2,Q18_1_3,Q18_1_4,Q18_1_5,Q18_1_6,Q18_1_7,Q18_1_8,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q16_8,Q17,Q46,Q29,Q30,Q19,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q20_9,Q20_10,Q20_11,Q22,Q23,Q27,Q27_2_TEXT,Q24,Q40,Q25,Q25_6_TEXT,Q26,Q48,Q49,Q45,Q18_1_1 - Topics
2017-11-02 09:51:58,2017-11-02 10:21:19,0,188.22.165.49,100,1760,1,2017-11-02 10:21:19,R_10opSbmr4PKkQ3Y,,,,,48.199996948242,16.36669921875,anonymous,EN,"1,2,3,4,5,7,8",85,5,5,5,1,3,1,3,5,5,2,5,4,5,1,5,1,5,5,7,7,4,4,4,1,2,1,2,4,2,4,3,3,4,3,3,3,3,4,"1,5",1,"1,5","1,5","1,5","0,8",1,1,3,4,4,4,4,2,4,5,2,2,1,2,"1,2,4",3,5,1,4,2,4,4,4,4,1,1,2,2,1,,1,1,1,,3,1,1,,
2017-11-02 10:10:43,2017-11-02 10:21:21,0,141.16.90.230,100,637,1,2017-11-02 10:21:21,R_aeZbBXKHWjxgShH,,,,,52.435592651367,13.543197631836,anonymous,EN,"1,2,3,4,5,6,7,8",26,3,5,3,3,1,1,1,3,4,2,5,1,4,1,2,2,5,4,7,2,4,3,4,1,2,2,3,3,4,5,5,3,4,2,3,3,2,2,"€2,5","€1,99","€2,5","€3,5",€3,€2,€2,"€1,2",4,3,4,5,4,4,2,5,2,2,2,1,,4,4,5,5,2,2,5,4,5,1,1,2,1,1,,1,1,2,,3,1,2,,
2017-11-02 10:04:29,2017-11-02 10:32:24,0,213.225.13.255,100,1675,1,2017-11-02 10:32:25,R_3EmYulpELS6xfpF,,,,,48.199996948242,16.36669921875,anonymous,EN,"1,2,3,4,5,6,7,8",52,5,5,4,1,3,1,1,5,5,4,5,3,3,1,3,2,7,6,8,6,5,4,5,3,4,4,4,4,3,1,5,3,4,3,3,4,2,4,"2,5",2,2,3,2,"1,5","1,5",1,4,5,3,5,3,3,5,5,2,1,1,2,"1,2,3,4",4,4,5,5,4,3,4,5,5,2,3,1,1,1,,2,1,3,,3,1,1,,
2017-11-02 10:21:02,2017-11-02 10:35:55,0,178.189.157.54,100,892,1,2017-11-02 10:35:55,R_2eP6LuKaGpWJvMv,,,,,47.077499389648,16.069793701172,anonymous,EN,"1,2,3,4,5,7,8",60,5,5,5,1,1,1,1,5,5,3,2,5,4,3,3,2,7,2,3,4,3,3,4,2,2,3,2,5,2,3,4,2,4,2,3,3,3,4,€3,€2,€4,€4,€4,€4,€2,"€1,5",4,4,4,4,5,5,3,3,2,2,1,1,4,4,4,3,4,4,4,4,2,4,1,3,1,2,1,,1,1,1,,3,1,1,,
2017-11-02 10:46:19,2017-11-02 10:57:51,0,109.166.128.144,100,691,1,2017-11-02 10:57:52,R_2b2HMIVgwMyOLTB,,,,,44.433303833008,26.100006103516,anonymous,EN,"1,2,3,4,6,7",17,4,5,4,5,3,3,1,4,5,3,4,2,2,3,3,2,3,4,6,4,4,4,4,3,3,3,3,4,3,3,5,3,3,2,4,3,2,3,2,1,5,5,3,2.5,3,2,4,4,5,5,3,3,3,5,2,2,2,1,"1,4",3,3,5,4,3,1,4,3,5,1,3,2,2,2,Romania,1,1,2,,4,1,2,,
2017-11-02 10:49:15,2017-11-02 11:08:32,0,91.141.0.106,100,1156,1,2017-11-02 11:08:32,R_URCtJ0tw0Na0F0J,,,,,48.199996948242,16.36669921875,anonymous,EN,"1,2,3,4,5,7,8",58,5,3,4,1,3,1,1,5,5,4,4,3,4,1,4,3,7,7,7,6,5,5,5,2,4,5,3,5,4,3,4,3,3,3,3,3,2,3,2.00,2.00,2.5,2.5,2.20,2.20,2.00,2.00,4,4,4,5,5,5,5,5,2,1,1,2,"2,3",4,5,5,5,5,3,4,4,5,2,3,3,2,1,,2,2,4,,5,1,2,,
2017-11-02 11:29:30,2017-11-02 11:37:59,0,178.190.92.64,100,508,1,2017-11-02 11:37:59,R_1eW6q9v6cFYPFTw,,,,,48.233795166016,16.290100097656,anonymous,EN,"1,2,3,4,5,6,7,8",56,4,3,1,1,1,5,1,5,4,4,4,3,3,3,4,2,6,6,8,4,5,3,4,3,4,2,4,3,4,2,5,4,4,2,4,2,2,3,3,2,1.5,2,2,1,2,2,3,4,4,4,3,2,4,3,2,2,1,1,"1,4",2,4,4,4,4,2,5,3,5,1,2,2,2,1,,2,1,3,,4,1,1,"Some questions were rather confusing, simpler language would help :)",
2017-11-02 11:34:30,2017-11-02 11:47:10,0,80.110.109.213,100,760,1,2017-11-02 11:47:11,R_3dLL8URRsH0edy6,,,,,48.198104858398,16.394805908203,anonymous,EN,"1,2,3,4,5,6,7,8",151,5,4,5,4,4,1,3,5,5,4,5,2,4,5,5,2,6,6,8,6,5,4,5,2,2,4,4,5,2,2,4,3,2,2,3,2,2,2,"2,00","1,30","1,8","2,00","2,00","1,30","1,20","1,00",3,5,5,5,5,4,5,5,1,2,1,1,"1,3",2,5,5,4,4,2,2,2,4,3,4,4,2,2,Ukraine,2,2,3,,5,1,2,,
2017-11-02 11:43:25,2017-11-02 11:52:37,0,92.63.156.98,100,551,1,2017-11-02 11:52:37,R_vouSl3brN7ZBjmF,,,,,48.207702636719,16.370498657227,anonymous,EN,"2,4,5,7,8",150,4,3,5,1,3,1,1,5,4,4,5,5,5,1,4,1,8,7,8,7,5,4,5,3,5,4,3,5,2,2,5,3,5,3,2,3,2,3,3.5,2.5,4.5,4.5,3,2.5,2.5,2.5,3,5,3,5,3,5,3,3,2,1,,1,4,4,4,5,4,3,1,5,5,5,1,1,4,2,1,,3,2,3,,5,1,1,,
2017-11-02 11:42:08,2017-11-02 11:56:05,0,92.63.156.98,100,837,1,2017-11-02 11:56:06,R_3lLyUP3F9S6bpS9,,,,,48.207702636719,16.370498657227,anonymous,EN,"1,3",75,5,3,1,1,1,1,1,4,4,3,2,4,2,5,3,1,6,4,3,2,2,2,3,3,2,4,3,3,2,2,4,3,3,2,5,2,1,2,"€1,80","€1,20","€0,70","€1,00","€1,20","€1,00","€1,50","€1,20",3,3,3,3,4,3,3,4,2,2,1,1,"3,4",4,4,2,2,4,3,3,2,4,1,3,2,1,2,Germany,2,2,2,,2,2,2,,
2017-11-02 11:37:10,2017-11-02 11:56:52,0,92.63.156.98,100,1181,1,2017-11-02 11:56:52,R_2dmvfmCP36ZzyLJ,,,,,48.207702636719,16.370498657227,anonymous,EN,"1,2,3,4,7",100,4,3,5,4,3,1,1,5,5,1,3,2,4,1,4,2,5,2,7,8,3,5,5,3,1,4,3,5,2,2,5,3,2,1,4,1,1,1," €2.3"," €1.5"," €3"," €3"," €1.7"," €1.7"," €1.5"," €1.5",3,5,3,4,4,4,3,4,1,1,1,1,"1,2,3,4",4,5,5,5,3,1,1,1,5,1,3,4,1,2,Romania,4,2,4,,5,1,2,,
2017-11-02 11:50:57,2017-11-02 11:57:55,0,192.164.110.0,100,417,1,2017-11-02 11:57:55,R_Uz34yqecYLA7Nux,,,,,48.199996948242,16.36669921875,anonymous,EN,"1,2,3,4,5,6,7,8",75,4,5,4,3,3,1,3,5,5,2,4,3,3,1,3,1,5,4,7,6,4,2,4,3,4,4,3,4,4,2,4,2,4,2,4,2,1,3,2,1,2,2,2,1.5,2,1.5,4,4,3,3,4,2,4,4,1,2,1,1,"1,2,3,4",4,4,5,4,2,4,4,3,5,1,2,2,1,1,,2,1,1,,4,1,1,,
2017-11-02 11:47:29,2017-11-02 11:58:46,0,80.110.68.134,100,677,1,2017-11-02 11:58:47,R_2pXGbqElVtHFHLR,,,,,48.198104858398,16.394805908203,anonymous,EN,"1,2,3,7",15,1,5,1,5,1,3,1,5,3,1,5,2,2,1,5,1,1,1,8,8,5,5,4,1,5,2,2,4,5,2,5,3,3,3,4,3,2,3,-99,-99,-99,-99,-99,-99,-89,-89,5,3,5,4,5,5,3,4,2,2,2,2,,2,2,5,5,1,4,5,5,5,3,1,2,2,2,,1,1,1,,4,1,2,,
2017-11-02 11:51:03,2017-11-02 12:01:41,0,213.147.160.147,100,637,1,2017-11-02 12:01:41,R_78SLLFNcF5mZvQB,,,,,48.199996948242,16.36669921875,anonymous,EN,"1,2,3,4,5,7,8",50,4,5,5,1,3,1,1,4,4,2,5,1,2,1,1,1,2,2,8,3,5,2,4,2,4,2,2,2,4,3,4,3,3,2,3,2,2,3,3,2,2,3,1.70,1.40,2,2,4,5,4,5,5,4,4,5,2,2,1,1,"1,3,4",3,5,5,2,1,2,5,2,5,1,2,2,1,1,,2,1,1,,4,1,1,,
2017-11-02 11:59:09,2017-11-02 12:06:23,0,80.108.234.227,100,433,1,2017-11-02 12:06:23,R_1JVp1ncHtN3t1Od,,,,,48.195999145508,16.318298339844,anonymous,EN,"1,4",75,5,5,1,1,1,1,1,4,4,3,4,3,3,2,2,1,4,3,6,6,4,4,3,3,4,3,3,4,4,3,4,4,3,3,3,3,3,4,1.8,1,0.8,2.5,1.5,1.2,1.2,1,4,3,3,4,3,3,3,4,2,1,1,1,"2,4",4,4,4,3,2,4,3,3,3,2,3,2,1,1,,2,1,1,,3,1,2,,
2017-11-02 11:54:50,2017-11-02 12:06:40,0,46.125.249.123,100,709,1,2017-11-02 12:06:40,R_2ToeibEOlYrSv4A,,,,,48.199996948242,16.36669921875,anonymous,EN,"1,2,3,4,5,6,7,8",50,5,4,4,1,3,1,4,5,5,5,5,3,4,3,5,3,6,8,8,6,5,5,5,1,3,3,3,5,5,4,5,3,3,2,3,2,2,3,3.0,2.0,2.0,3.0,2.5,1.9,1.9,1.4,5,5,4,4,3,2,4,5,2,2,1,2,"2,3",4,2,5,5,5,1,5,4,4,1,3,2,2,1,,1,1,1,,4,1,2,,
2017-11-02 12:02:38,2017-11-02 12:17:27,0,194.96.180.221,100,888,1,2017-11-02 12:17:28,R_3fw7KJg5DH7jgPT,,,,,48.170501708984,16.322296142578,anonymous,EN,"1,2,3,4,5,6,7,8",50,3,4,5,3,3,1,1,5,5,2,4,2,3,1,3,2,2,1,6,4,4,3,2,2,2,1,1,3,3,3,5,3,3,3,3,2,3,3,"€1,5","€1,5",€2,€2,"€1,4","€1,4",€1,€1,5,2,5,2,4,3,3,1,2,2,2,1,"2,4",4,1,5,4,2,2,5,4,4,1,2,2,1,1,,3,1,3,,3,2,1,,
2017-11-02 12:02:34,2017-11-02 12:19:57,0,86.32.215.15,100,1042,1,2017-11-02 12:19:57,R_3EJObnRX93PPoNp,,,,,48.170501708984,16.322296142578,anonymous,EN,"1,2,3,4,5,6,7,8",28,5,3,3,1,3,1,1,5,5,3,4,3,3,2,5,3,4,4,4,7,5,4,3,2,2,3,3,5,3,3,3,3,3,2,3,2,2,3,2.5,1.5,2,2,1.2,1,1.2,1.1,3,3,3,3,4,3,2,4,1,1,1,1,"1,4",1,1,2,2,3,1,1,3,2,1,2,2,1,1,,2,1,3,,4,2,1,,
2017-11-02 12:05:53,2017-11-02 12:20:55,0,77.119.129.164,100,901,1,2017-11-02 12:20:55,R_3Dvb1Y2c4eTuiQi,,,,,48.195205688477,16.350296020508,anonymous,EN,"1,2,3,4,5,7,8",40,4,5,5,1,3,3,1,5,5,3,5,2,5,1,4,1,6,2,8,7,5,4,1,2,4,1,1,5,1,4,2,3,3,3,2,4,4,3,2€,1.5€,3€,3€,2€,1.5€,1.50€,1.10€,4,5,5,5,4,4,5,5,2,2,2,1,,4,5,5,4,2,4,5,1,5,1,3,2,2,1,,2,1,3,,4,1,2,,
2017-11-02 11:34:28,2017-11-02 12:25:42,0,92.63.156.98,100,3074,1,2017-11-02 12:25:42,R_08K4Iq71dQTHGX7,,,,,48.207702636719,16.370498657227,anonymous,EN,"1,2,3,4,5,6,7,8",115,5,4,4,3,4,4,1,5,5,1,5,1,1,2,4,4,6,5,8,4,5,1,3,4,4,3,3,4,3,4,5,3,3,3,4,2,2,3,2.50,1.50,2.00,3.00,2.50,1.50,1,0.80,5,3,5,5,5,3,4,5,2,2,1,1,"1,2",2,2,5,4,3,4,4,4,5,1,1,2,2,1,,2,2,4,,3,2,1,,
2017-11-02 12:01:26,2017-11-02 12:26:51,0,80.110.115.139,100,1524,1,2017-11-02 12:26:51,R_3jYW4gtVB8k87nj,,,,,48.199996948242,16.36669921875,anonymous,EN,"1,2,3,4,5,7,8",54,5,5,4,1,3,3,3,5,5,2,4,2,3,1,5,1,6,6,7,8,4,3,4,2,2,4,3,5,4,2,5,3,3,1,5,2,2,4,2,2,1.5,1.5,2,1.7,1.7,1.7,2,2,4,4,4,3,3,3,1,2,1,2,2,4,2,5,5,4,2,5,2,5,2,4,2,2,2,German,2,1,1,,4,1,2,,
2017-11-02 11:51:52,2017-11-02 12:27:14,0,178.188.135.202,100,2121,1,2017-11-02 12:27:14,R_32IPmGdVN317nJM,,,,,48.300003051758,14.300003051758,anonymous,EN,"1,2,3,4,5,7,8",40,4,3,5,1,3,1,1,5,4,3,4,2,3,3,3,2,3,3,6,5,4,2,3,2,2,3,2,4,4,2,5,3,3,2,3,3,3,3,2,1.80,3,3.50,2.50,2,"1,80","1,60",5,5,5,5,5,4,3,5,2,2,1,1,2,4,5,5,5,4,3,5,5,5,2,3,2,2,1,,4,2,4,,4,1,1,,
2017-11-02 12:18:21,2017-11-02 12:28:54,0,80.110.122.27,100,633,1,2017-11-02 12:28:54,R_3Ptp9Sm6W1j8n7H,,,,,48.233795166016,16.290100097656,anonymous,EN,"1,2,3,4,5,6,7",45,4,4,5,1,3,1,1,5,5,4,5,3,4,2,3,1,5,3,7,2,4,4,3,2,4,3,3,4,4,2,5,3,2,3,4,3,2,2,€2,€1,€1.5,€2,€2.2,€1,€1.9,€0.8,4,4,5,5,4,4,5,5,2,2,1,2,"3,4",4,4,4,4,3,3,5,4,5,2,1,2,1,1,,1,1,1,,4,1,2,,
2017-11-02 12:19:25,2017-11-02 12:29:03,0,187.38.121.233,100,577,1,2017-11-02 12:29:04,R_cSZlsqHvZfn33t7,,,,,-23.573303222656,-46.641693115234,anonymous,EN,6,100,1,3,3,3,5,4,4,2,5,4,5,5,5,5,5,5,8,8,8,8,5,5,4,4,3,5,3,4,5,5,5,4,5,5,4,5,5,4,3.0,2.5,5.0,4.0,3.75,6,3,2.5,3,5,3,4,4,3,5,3,1,2,1,1,3,5,5,4,5,4,5,4,5,4,1,5,4,2,2,Brazil,2,1,2,,5,1,1,,
2017-11-01 22:58:10,2017-11-02 12:37:37,0,46.125.249.63,100,49167,1,2017-11-02 12:37:38,R_1LUUFKaOHNd4dg4,,,,,48.199996948242,16.36669921875,anonymous,EN,"1,2,3,4,5,7,8",36,5,4,3,1,3,1,1,5,4,5,4,2,5,4,5,2,3,7,3,7,3,4,4,4,2,3,3,4,4,4,4,3,3,3,2,3,2,3,3,2,3,3,"2,5",2,3,3,2,3,4,4,3,2,4,4,1,2,1,2,3,5,4,4,5,4,5,5,3,5,1,2,1,2,1,,3,1,3,,3,1,2,,
2017-11-02 12:32:33,2017-11-02 12:37:48,0,195.47.217.84,100,314,1,2017-11-02 12:37:49,R_1i5aJtfEeKrULvM,,,,,48.198104858398,16.394805908203,anonymous,EN,"1,2,3,4,5,6,7,8",41,5,4,5,4,1,1,1,5,5,4,5,3,1,1,5,4,5,6,8,6,5,4,4,4,4,4,4,5,3,3,5,3,3,3,4,2,2,3,"1,20","1,20","1,50",2,"2,50",2,2,"1,75",5,2,3,3,3,3,3,4,2,2,1,1,"3,4",5,5,5,5,4,3,5,2,5,1,1,2,2,2,Romanian,3,1,3,,5,1,1,,
2017-11-02 12:16:13,2017-11-02 12:38:16,0,46.125.250.87,100,1323,1,2017-11-02 12:38:17,R_24AF1jMAl8dm5Ca,,,,,48.199996948242,16.36669921875,anonymous,EN,"1,2,3,4,5,6,7,8",30,5,5,5,1,4,1,3,5,5,4,4,1,5,5,5,2,3,5,7,8,4,5,5,3,4,5,3,5,3,3,4,2,3,3,4,2,2,4,"2,50",2,"3,5","3,5",3,"2,5","2,5","2,5",3,4,4,4,5,3,5,5,2,2,1,2,3,4,3,4,3,3,2,4,4,5,1,1,2,2,1,,3,1,3,,4,1,2,,
2017-11-02 12:08:30,2017-11-02 12:39:27,0,80.110.104.253,100,1856,1,2017-11-02 12:39:27,R_1BWw2Ww5IrGlh5w,,,,,48.199996948242,16.36669921875,anonymous,EN,"1,2,3,4,5,7,8",80,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,5,5,5,5,3,3,3,3,3,4,3,4,4,2,3,3,3,3,3,3,3,3,"2,5",,,,,,,,1,4,1,3,5,2,1,3,1,1,1,1,"1,2",3,3,3,3,3,3,3,3,3,3,3,4,1,1,,4,2,5,,5,2,2,,
2017-11-02 12:31:53,2017-11-02 12:45:18,0,78.104.81.196,100,804,1,2017-11-02 12:45:18,R_2BfKjdolBl7C7Kr,,,,,47.083297729492,15.541702270508,anonymous,EN,"1,2,3,4,5,7,8",75,4,5,1,1,1,1,1,4,4,3,4,2,3,1,3,2,4,4,7,4,4,4,3,2,3,3,3,4,2,3,4,2,2,3,3,3,1,3,3.0,1.7,2.40,2.90,2.70,1.50,1.60,1.0,5,3,4,5,4,3,4,5,2,1,1,1,,5,3,4,4,3,2,3,2,4,1,3,2,1,1,,1,1,1,,4,1,2,,
2017-11-02 13:03:07,2017-11-02 13:11:07,0,62.46.175.214,100,480,1,2017-11-02 13:11:07,R_UXdO5vz6mn87EQN,,,,,47.066696166992,15.449996948242,anonymous,EN,"2,4,5,7,8",50,4,4,5,3,3,1,1,5,4,3,5,2,3,3,4,1,4,3,7,6,5,4,4,2,5,2,2,4,4,3,4,3,3,2,4,2,2,3,2,1,"3,5","3,5",2,2,2,2,3,5,3,4,5,5,5,5,2,2,2,2,1,3,4,4,2,2,2,5,5,5,2,3,1,2,1,,3,1,6,geringfügig,4,1,1,,
2017-11-02 13:04:33,2017-11-02 13:14:18,0,91.118.102.2,100,584,1,2017-11-02 13:14:18,R_3ssMyZ1nBu6oJVJ,,,,,47.031005859375,15.372695922852,anonymous,EN,"1,2,3,4,5,6,7,8",20,5,5,4,4,4,1,1,5,5,5,5,3,5,1,4,4,5,7,8,3,5,4,4,2,2,5,4,5,3,3,4,3,3,4,3,3,3,3,"2,0","1,50","1,99","2,20","1,69","1,09","1,69","1,69",4,5,5,4,3,2,5,5,2,2,1,2,3,2,3,5,4,5,5,5,2,5,1,5,2,2,1,,3,1,3,,4,1,2,,
2017-11-02 11:45:04,2017-11-02 13:14:31,0,188.20.71.182,100,5366,1,2017-11-02 13:14:31,R_1JDAPIpMCwvKN4M,,,,,48.300003051758,16.350006103516,anonymous,EN,"1,2,3,4,5,6,7,8",100,4,5,4,1,3,1,1,5,4,2,4,1,1,1,1,3,3,2,6,2,4,2,5,1,2,3,1,5,4,2,5,3,3,3,4,3,3,2,2,"1,5","2,5","1,75",3,2,"1,5",1,5,3,4,2,3,5,3,4,2,2,2,1,"1,3",4,1,2,3,1,1,4,2,5,1,4,2,1,1,,2,2,4,,3,1,1,,
2017-11-02 13:08:16,2017-11-02 13:17:45,0,178.165.129.15,100,569,1,2017-11-02 13:17:45,R_25Gy8aK8FsM0wYI,,,,,48.199996948242,16.36669921875,anonymous,EN,"1,2,3,4,5,7,8",40,5,3,4,1,1,1,1,5,5,4,4,2,4,1,4,1,2,4,7,6,4,4,4,2,3,3,2,4,3,3,4,3,3,2,3,2,3,3,2,1.5,2,2,"2,5","2,3","2,5","2,4",3,4,4,4,5,4,4,4,2,1,1,1,3,2,5,5,4,3,2,4,2,5,1,3,2,2,1,,2,1,3,,4,1,2,,
2017-11-02 13:01:37,2017-11-02 13:18:50,0,188.22.49.109,100,1032,1,2017-11-02 13:18:50,R_2uPr8ujsaEhNVlI,,,,,47.083297729492,15.541702270508,anonymous,EN,"1,2,3,4,5,7",15,5,4,3,1,3,1,1,5,4,2,4,1,4,1,4,1,3,3,6,3,4,4,2,3,2,3,2,5,3,2,2,3,4,4,3,3,4,4,2.5€,1.5€,4€,4€,1.5€,1€,1.5€,1€,3,5,3,4,4,3,4,4,2,1,1,2,"1,3",4,5,5,3,2,4,5,4,5,2,3,1,2,1,,1,1,1,,3,1,2,,
2017-11-02 13:09:51,2017-11-02 13:19:18,0,80.110.124.136,100,566,1,2017-11-02 13:19:18,R_2PpyEKLE9JgUN8L,,,,,48.199996948242,16.350006103516,anonymous,EN,"1,2,3,4,5,6,7,8",34,5,5,5,1,3,1,1,5,5,4,3,4,5,4,5,1,6,6,6,7,4,4,4,3,4,4,4,5,1,2,5,3,2,2,4,3,1,2,1.6,0.99,2.00,3.4,2.2,1.8,1.2,1.1,2,3,3,4,4,2,3,3,2,1,1,2,"2,3",3,3,4,4,4,5,4,3,4,1,2,2,2,1,,2,1,2,,3,1,1,,
2017-11-02 11:29:58,2017-11-02 13:27:22,0,92.63.156.98,100,7043,1,2017-11-02 13:27:22,R_1H8m1nZ7F6SPaq3,,,,,48.207702636719,16.370498657227,anonymous,EN,"1,2,3,4,5,7,8",32,4,4,5,3,3,1,1,5,4,1,5,2,1,4,3,4,2,1,7,5,5,3,5,4,2,5,2,4,5,5,5,3,3,2,4,2,2,3,2,1.5,2,2,1.5,1.5,1.5,1,3,4,3,3,3,3,3,4,2,2,2,1,"1,4",3,1,5,4,2,1,5,2,5,2,4,2,2,2,Serbia,2,1,3,,4,1,1,,
2017-11-02 13:22:52,2017-11-02 13:32:22,0,92.40.248.143,100,570,1,2017-11-02 13:32:22,R_29smVokTPgCImNr,,,,,51.5,-0.11669921875,anonymous,EN,3,33,1,3,1,4,1,1,1,5,5,1,4,2,2,1,4,2,5,2,7,5,5,5,3,3,2,3,2,5,4,3,5,3,3,2,3,3,3,3,3,3,3,3,2,2,3,3,4,5,4,4,4,5,4,4,2,2,2,1,4,4,5,5,4,1,1,5,3,5,1,2,2,2,2,Portuguese,4,2,4,,4,1,2,,
2017-11-02 13:25:02,2017-11-02 13:43:34,0,143.205.251.37,100,1111,1,2017-11-02 13:43:34,R_3lzzWWq1utbEXPX,,,,,46.624694824219,14.305297851562,anonymous,EN,"1,2,3,4,5,6,7,8",101,5,4,4,3,3,3,1,5,5,4,4,3,4,2,5,3,6,6,7,7,4,3,5,3,4,3,4,5,4,4,3,3,4,1,3,2,3,3,3,2,2,2,2,2,2,2,2,3,3,3,1,1,3,3,2,2,1,2,3,1,4,4,5,3,3,4,4,4,1,2,4,2,1,,4,2,3,,5,1,1,"Bio-Eigenmarken fehlen für mich, daher sehr schwierig zu antworten
-&gt;  Ergebnisveränderung
",
2017-11-02 13:35:11,2017-11-02 13:47:07,0,188.22.46.98,100,716,1,2017-11-02 13:47:08,R_Cm3IJbYuoRPU121,,,,,48.360000610352,14.258499145508,anonymous,EN,"1,2,3,4,5,6,7,8",40,4,4,4,3,4,3,1,4,4,2,4,2,2,1,4,2,6,5,7,6,4,4,4,2,2,4,2,4,4,4,5,3,2,2,4,2,2,3,€2.5,€1.5,€2.5,€2.5,€2,€1.5,€1.5,€1.5,4,3,4,4,4,4,3,4,2,2,1,1,,3,2,5,2,2,2,4,4,4,1,3,4,1,1,,2,1,1,,3,1,1,,
2017-11-02 13:48:26,2017-11-02 13:56:20,0,82.218.163.42,100,473,1,2017-11-02 13:56:20,R_28Pe9lK1icGe6YF,,,,,48.37939453125,15.652404785156,anonymous,EN,"1,2,3,4,5,6,7,8",30,3,3,5,1,3,1,1,5,4,3,5,2,4,1,4,1,6,6,8,6,5,2,4,2,2,4,2,4,5,5,5,4,4,3,3,5,4,5,1,1,"1,5","1,5","1,3","1,3",1,1,4,4,2,2,3,3,3,3,2,2,2,2,,3,5,5,5,3,2,5,5,5,1,5,2,2,1,,1,1,1,,4,1,1,,
2017-11-02 14:24:52,2017-11-02 14:30:45,0,134.93.70.21,100,353,1,2017-11-02 14:30:45,R_3fqGOXp1dRkCW6u,,,,,50,8.2711029052734,anonymous,EN,3,30,1,1,1,3,1,1,1,5,5,2,4,2,3,1,4,2,2,3,7,7,5,2,3,1,4,4,2,5,3,3,5,3,3,1,4,1,1,3,2,1,2,2,1,1,1,1,3,5,3,4,2,1,3,2,2,2,1,2,1,1,5,4,2,2,1,4,5,5,1,1,1,1,2,Germany,1,1,1,,3,1,2,,
2017-11-02 14:22:15,2017-11-02 14:33:39,0,77.119.129.231,100,683,1,2017-11-02 14:33:39,R_AcepFtjWq9vFWdX,,,,,48.195205688477,16.350296020508,anonymous,EN,"1,2,3,4,5,6,7,8",20,4,4,5,1,3,1,1,5,4,3,4,2,2,1,3,2,3,3,7,2,4,2,2,2,1,2,2,4,3,4,4,3,4,4,2,4,4,4,2,"1,50","1,50",2,"1,50",1,1,1,4,4,4,4,4,4,4,4,2,2,2,2,3,5,5,5,4,2,2,5,4,5,1,3,3,1,1,,4,2,4,,5,1,2,,
2017-11-02 14:25:57,2017-11-02 14:36:26,0,77.154.202.143,100,628,1,2017-11-02 14:36:27,R_2WTHdXsa9NfTCfF,,,,,48.858200073242,2.3386993408203,anonymous,EN,"1,2,3,6,7",60,4,4,5,3,4,1,1,4,4,4,4,2,4,4,4,2,6,6,7,5,4,4,4,3,4,4,3,4,3,5,5,2,3,1,3,2,3,3,2,1.3,2,3.5,2,1.7,1,1.2,2,2,2,3,4,4,3,2,1,2,2,2,1,4,2,4,5,4,3,4,4,4,2,3,2,2,2,Russian,2,1,1,,4,1,2,,
2017-11-02 14:25:24,2017-11-02 14:38:18,0,82.137.15.178,100,773,1,2017-11-02 14:38:19,R_vCPoWDM3qWkNxT3,,,,,46,25,anonymous,EN,"1,2",43,3,1,1,4,1,1,1,5,5,4,4,5,5,4,4,3,5,5,6,6,4,4,3,3,3,4,3,5,1,2,4,4,3,3,4,4,3,4,2,1,2,3,4,4,3,2,2,3,2,3,3,2,3,3,1,1,1,2,"1,3",4,4,3,4,4,5,3,3,1,4,5,3,2,2,Romania,2,2,4,,4,1,2,,
2017-11-02 14:33:22,2017-11-02 14:42:28,0,80.96.203.50,100,546,1,2017-11-02 14:42:29,R_79RSNKdcwU5bUTD,,,,,44.433303833008,26.100006103516,anonymous,EN,"1,2,4,5",40,4,1,1,3,1,4,1,5,4,5,5,5,4,3,3,2,7,7,7,6,4,3,4,3,3,4,4,5,4,4,2,2,2,2,2,2,2,2,1,0.80,2,2,1.50,1.50,1,0.80,2,2,2,3,3,3,2,2,1,1,1,1,"2,4",4,2,5,2,2,2,4,4,2,3,2,2,2,2,Romania,3,1,4,,5,1,1,,
