"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4029","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 18:57:21,FALSE,NA,"917464013231067138",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JvAdela",444,TRUE,FALSE,NA,NA
"4030","RT @ElPeorparaelsol: Un médico cruza el Atlántico a vela y recauda fondos para @openarms_fund https://t.co/aRkG2X1X37",FALSE,0,NA,2017-10-09 18:57:04,FALSE,NA,"917463942317867011",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mongivi",72,TRUE,FALSE,NA,NA
"4031","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 18:54:53,FALSE,NA,"917463392453054464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mireiacomas",444,TRUE,FALSE,NA,NA
"4032","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 18:51:55,FALSE,NA,"917462648270225408",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","hectorsalgueiro",444,TRUE,FALSE,NA,NA
"4033","RT @ElPeorparaelsol: Un médico cruza el Atlántico a vela y recauda fondos para @openarms_fund https://t.co/aRkG2X1X37",FALSE,0,NA,2017-10-09 18:51:51,FALSE,NA,"917462629035147264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juanfejim",72,TRUE,FALSE,NA,NA
"4034","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 18:51:09,FALSE,NA,"917462453168017408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RogerCasamajor",444,TRUE,FALSE,NA,NA
"4035","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 18:50:07,FALSE,NA,"917462193737732096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ecocyberpunk",444,TRUE,FALSE,NA,NA
"4036","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 18:48:04,FALSE,NA,"917461678329159680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mbuickzadehgar1",444,TRUE,FALSE,NA,NA
"4037","Retweeted PROACTIVA OPEN ARMS (@openarms_fund):

Por muchos gritos que escuchemos estos días que nos llevan a... https://t.co/XkfbU0ERCk",FALSE,1,NA,2017-10-09 18:45:15,FALSE,NA,"917460968497664000",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","lafotografica",0,FALSE,FALSE,NA,NA
"4038","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 18:45:14,FALSE,NA,"917460963917524999",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lafotografica",444,TRUE,FALSE,NA,NA
"4039","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 18:39:43,FALSE,NA,"917459577800675330",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","ruimardi",444,TRUE,FALSE,NA,NA
"4040","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 18:37:33,FALSE,NA,"917459030800502784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Caronte_1972",444,TRUE,FALSE,NA,NA
"4041","RT @ElPeorparaelsol: Un médico cruza el Atlántico a vela y recauda fondos para @openarms_fund https://t.co/aRkG2X1X37",FALSE,0,NA,2017-10-09 18:36:27,FALSE,NA,"917458756216283137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ambusant",72,TRUE,FALSE,NA,NA
"4042","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 18:34:11,FALSE,NA,"917458184121483264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Borderea0",444,TRUE,FALSE,NA,NA
"4043","@openarms_fund Ens tenen ben distrets, no es parla de res mes. Les vides dels que estàn lluny no importen. Quina merda!",FALSE,1,"openarms_fund",2017-10-09 18:33:46,FALSE,"917344189947498501","917458079716868098","270397123","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LechaCosta",0,FALSE,FALSE,NA,NA
"4044","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 18:33:39,FALSE,NA,"917458051988361216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JuliaBayo1",444,TRUE,FALSE,NA,NA
"4045","RT @ElPeorparaelsol: Un médico cruza el Atlántico a vela y recauda fondos para @openarms_fund https://t.co/aRkG2X1X37",FALSE,0,NA,2017-10-09 18:33:09,FALSE,NA,"917457922841567232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mariahelena57b1",72,TRUE,FALSE,NA,NA
"4046","RT @ElPeorparaelsol: Un médico cruza el Atlántico a vela y recauda fondos para @openarms_fund https://t.co/aRkG2X1X37",FALSE,0,NA,2017-10-09 18:23:32,FALSE,NA,"917455504766570496",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Libertaria120",72,TRUE,FALSE,NA,NA
"4047","RT @openarms_fund: Son olvidados, abandonados,invisibles e ilegales a los ojos de quienes deberían proteger sus DERECHOS porque los SUYOS s…",FALSE,0,NA,2017-10-09 18:23:06,FALSE,NA,"917455395391668224",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","moncape19",388,TRUE,FALSE,NA,NA
"4048","@openarms_fund Desgarrador",FALSE,0,"openarms_fund",2017-10-09 18:20:55,FALSE,"917344189947498501","917454847573716992","270397123","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Libertaria120",0,FALSE,FALSE,NA,NA
"4049","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 18:20:32,FALSE,NA,"917454750785949699",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","moncape19",444,TRUE,FALSE,NA,NA
"4050","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 18:19:02,FALSE,NA,"917454370853281792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lydtres",444,TRUE,FALSE,NA,NA
"4051","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 18:18:48,FALSE,NA,"917454315652026369",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Libertaria120",444,TRUE,FALSE,NA,NA
"4052","RT @ElPeorparaelsol: Un médico cruza el Atlántico a vela y recauda fondos para @openarms_fund https://t.co/aRkG2X1X37",FALSE,0,NA,2017-10-09 18:15:55,FALSE,NA,"917453588582076416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elialcher",72,TRUE,FALSE,NA,NA
"4053","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 18:14:39,FALSE,NA,"917453267692605445",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rubcas76",444,TRUE,FALSE,NA,NA
"4054","RT @ElPeorparaelsol: Un médico cruza el Atlántico a vela y recauda fondos para @openarms_fund https://t.co/aRkG2X1X37",FALSE,0,NA,2017-10-09 18:13:42,FALSE,NA,"917453028453732353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nuriabam",72,TRUE,FALSE,NA,NA
"4055","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 18:12:28,FALSE,NA,"917452720549912577",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AngelSegura09",444,TRUE,FALSE,NA,NA
"4056","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 18:10:28,FALSE,NA,"917452216428048384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Maixant",444,TRUE,FALSE,NA,NA
"4057","RT @ElPeorparaelsol: Un médico cruza el Atlántico a vela y recauda fondos para @openarms_fund https://t.co/aRkG2X1X37",FALSE,0,NA,2017-10-09 18:08:48,FALSE,NA,"917451799006769154",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jlajaus",72,TRUE,FALSE,NA,NA
"4058","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 18:08:45,FALSE,NA,"917451782858690561",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Averdadeirana",444,TRUE,FALSE,NA,NA
"4059","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 18:05:59,FALSE,NA,"917451087661207553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RWelcomeSpain",444,TRUE,FALSE,NA,NA
"4060","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 18:05:58,FALSE,NA,"917451084964261893",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SantiSuma",444,TRUE,FALSE,NA,NA
"4061","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 18:05:34,FALSE,NA,"917450984246390784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saragigu",444,TRUE,FALSE,NA,NA
"4062","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 18:04:50,FALSE,NA,"917450796874305538",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zakapumba",444,TRUE,FALSE,NA,NA
"4063","RT @ElPeorparaelsol: Un médico cruza el Atlántico a vela y recauda fondos para @openarms_fund https://t.co/aRkG2X1X37",FALSE,0,NA,2017-10-09 18:04:34,FALSE,NA,"917450732093214721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mjruizllach",72,TRUE,FALSE,NA,NA
"4064","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 18:04:03,FALSE,NA,"917450602430464000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jordifondista",444,TRUE,FALSE,NA,NA
"4065","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 18:03:42,FALSE,NA,"917450515499405312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FortGavalda",444,TRUE,FALSE,NA,NA
"4066","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 18:02:35,FALSE,NA,"917450232513880064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EusebioFrag",444,TRUE,FALSE,NA,NA
"4067","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 18:00:17,FALSE,NA,"917449655688056833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lseijas17",444,TRUE,FALSE,NA,NA
"4068","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 17:59:05,FALSE,NA,"917449351844294656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mir_romera",444,TRUE,FALSE,NA,NA
"4069","RT @la_kaseta: Two years ago we went to Lesbos to shoot #tokymafilm and to show the reality that still remains @openarms_fund
https://t.co/…",FALSE,0,NA,2017-10-09 17:58:16,FALSE,NA,"917449147875241987",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sergiosinos",6,TRUE,FALSE,NA,NA
"4070","RT @la_kaseta: Hace 2 años que fuimos a rodar #tokymafilm a #Lesbos para mostrar la realidad que aún perdura @openarms_fund https://t.co/Ua…",FALSE,0,NA,2017-10-09 17:58:04,FALSE,NA,"917449097031946240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sergiosinos",11,TRUE,FALSE,NA,NA
"4071","RT @la_kaseta: Avui fa 2 anys que marxàvem a #Lesbos per rodar #tokymafilm i mostrar una realitat que encara perdura @openarms_fund https:/…",FALSE,0,NA,2017-10-09 17:57:46,FALSE,NA,"917449021538566144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sergiosinos",34,TRUE,FALSE,NA,NA
"4072","Esto si es algo por lo que estar orgulloso.
@openarms_fund https://t.co/K5qSBMbQVx",FALSE,1,NA,2017-10-09 17:49:48,FALSE,NA,"917447015604346881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ateniepalatsah",0,FALSE,FALSE,NA,NA
"4073","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 17:48:48,FALSE,NA,"917446765695168514",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aligirrl",444,TRUE,FALSE,NA,NA
"4074","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 17:47:37,FALSE,NA,"917446466884571136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ignasi1O",444,TRUE,FALSE,NA,NA
"4075","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 17:46:31,FALSE,NA,"917446190010159104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarceloSastrePH",444,TRUE,FALSE,NA,NA
"4076","RT @ElPeorparaelsol: Un médico cruza el Atlántico a vela y recauda fondos para @openarms_fund https://t.co/aRkG2X1X37",FALSE,0,NA,2017-10-09 17:45:00,FALSE,NA,"917445807502008329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Blaiescoda",72,TRUE,FALSE,NA,NA
"4077","RT @ElPeorparaelsol: Un médico cruza el Atlántico a vela y recauda fondos para @openarms_fund https://t.co/aRkG2X1X37",FALSE,0,NA,2017-10-09 17:44:01,FALSE,NA,"917445559652372482",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Raquel19791",72,TRUE,FALSE,NA,NA
"4078","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 17:43:45,FALSE,NA,"917445491520081920",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","IsabelI500",444,TRUE,FALSE,NA,NA
"4079","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 17:39:55,FALSE,NA,"917444527799132160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itcegon",444,TRUE,FALSE,NA,NA
"4080","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 17:39:34,FALSE,NA,"917444438808563714",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","javiercascales",444,TRUE,FALSE,NA,NA
"4081","RT @ElPeorparaelsol: Un médico cruza el Atlántico a vela y recauda fondos para @openarms_fund https://t.co/aRkG2X1X37",FALSE,0,NA,2017-10-09 17:38:45,FALSE,NA,"917444236743794688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CadizmaniaM",72,TRUE,FALSE,NA,NA
"4082","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 17:38:38,FALSE,NA,"917444205651419137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mercepuigdelli1",444,TRUE,FALSE,NA,NA
"4083","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 17:35:49,FALSE,NA,"917443496667213827",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_davidiglesias_",444,TRUE,FALSE,NA,NA
"4084","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 17:31:16,FALSE,NA,"917442350615547904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ramonantich",444,TRUE,FALSE,NA,NA
"4085","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 17:25:24,FALSE,NA,"917440876154183681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FRABABE4",444,TRUE,FALSE,NA,NA
"4086","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 17:13:56,FALSE,NA,"917437990753980417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArK3Ra",444,TRUE,FALSE,NA,NA
"4087","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 17:12:50,FALSE,NA,"917437714206773248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Koldobika",444,TRUE,FALSE,NA,NA
"4088","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 17:11:59,FALSE,NA,"917437500217614336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ViernesNegrosSe",444,TRUE,FALSE,NA,NA
"4089","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 17:10:34,FALSE,NA,"917437141130645504",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","GEMbombers",444,TRUE,FALSE,NA,NA
"4090","RT @la_kaseta: Avui fa 2 anys que marxàvem a #Lesbos per rodar #tokymafilm i mostrar una realitat que encara perdura @openarms_fund https:/…",FALSE,0,NA,2017-10-09 17:06:46,FALSE,NA,"917436185496170497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","esdamege",34,TRUE,FALSE,NA,NA
"4091","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 17:06:37,FALSE,NA,"917436146631761920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mjruizllach",444,TRUE,FALSE,NA,NA
"4092","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 17:03:32,FALSE,NA,"917435370798829569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","laliwhite_",444,TRUE,FALSE,NA,NA
"4093","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 17:02:26,FALSE,NA,"917435094037618689",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mataplaquetas",444,TRUE,FALSE,NA,NA
"4094","RT @ElPeorparaelsol: Un médico cruza el Atlántico a vela y recauda fondos para @openarms_fund https://t.co/aRkG2X1X37",FALSE,0,NA,2017-10-09 17:01:17,FALSE,NA,"917434804467126272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SaioNaraBaby",72,TRUE,FALSE,NA,NA
"4095","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 16:59:59,FALSE,NA,"917434476757520384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jabitxutwit",444,TRUE,FALSE,NA,NA
"4096","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 16:58:47,FALSE,NA,"917434178672779264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ogashek",444,TRUE,FALSE,NA,NA
"4097","RT @openarms_fund: Cada vez somos menos. 
Si nos vamos, no habrá brazos que salven vidas y ojos que cuenten este crimen. 
¿Nos ayudas a seg…",FALSE,0,NA,2017-10-09 16:57:52,FALSE,NA,"917433944576053249",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","SolidaridEstela",1797,TRUE,FALSE,NA,NA
"4098","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 16:57:45,FALSE,NA,"917433915853373440",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","SolidaridEstela",444,TRUE,FALSE,NA,NA
"4099","Un médico cruza el Atlántico a vela y recauda fondos para @openarms_fund https://t.co/aRkG2X1X37",FALSE,152,NA,2017-10-09 16:56:29,FALSE,NA,"917433599464558592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ElPeorparaelsol",72,FALSE,FALSE,NA,NA
"4100","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 16:55:08,FALSE,NA,"917433256798191616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ampisima",444,TRUE,FALSE,NA,NA
"4101","RT @la_kaseta: Two years ago we went to Lesbos to shoot #tokymafilm and to show the reality that still remains @openarms_fund
https://t.co/…",FALSE,0,NA,2017-10-09 16:54:51,FALSE,NA,"917433188510851072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ramonescardo",6,TRUE,FALSE,NA,NA
"4102","RT @la_kaseta: Avui fa 2 anys que marxàvem a #Lesbos per rodar #tokymafilm i mostrar una realitat que encara perdura @openarms_fund https:/…",FALSE,0,NA,2017-10-09 16:53:39,FALSE,NA,"917432884390252544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ramonescardo",34,TRUE,FALSE,NA,NA
"4103","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 16:53:13,FALSE,NA,"917432777452253185",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Libelula955",444,TRUE,FALSE,NA,NA
"4104","RT @la_kaseta: Hace 2 años que fuimos a rodar #tokymafilm a #Lesbos para mostrar la realidad que aún perdura @openarms_fund https://t.co/Ua…",FALSE,0,NA,2017-10-09 16:49:47,FALSE,NA,"917431910573408258",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PapelMojado",11,TRUE,FALSE,NA,NA
"4105","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 16:47:59,FALSE,NA,"917431457332781056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","canetPilar",444,TRUE,FALSE,NA,NA
"4106","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 16:46:21,FALSE,NA,"917431046223941634",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pau_gusi",444,TRUE,FALSE,NA,NA
"4107","RT @openarms_fund: Por muchos gritos que escuchemos estos días que nos llevan a otros escenarios, no olvidemos sus voces, su testimonio #Vo…",FALSE,0,NA,2017-10-09 16:45:23,FALSE,NA,"917430802757160960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xifreoliva",444,TRUE,FALSE,NA,NA
