week,song_id,streams,treated_post,post,treated,major_label,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,genre,audience_age,artist_fame,ig_followers,n_playlists,playlist_followers,n_postings
2018-01-08,255,12176,0,0,0,1,0.788,0.684,-7.19,0.343,0.022,0,0.238,0.436,170.127,164.47,rap,36.1042538164829,1.16143881772417,31272,3,8861,4
2018-01-15,255,11498,0,0,0,1,0.788,0.684,-7.19,0.343,0.022,0,0.238,0.436,170.127,164.47,rap,36.1042538164829,1.16143881772417,31305,3,9008,2
2018-01-22,255,10797,0,0,0,1,0.788,0.684,-7.19,0.343,0.022,0,0.238,0.436,170.127,164.47,rap,36.1042538164829,1.16143881772417,31345,3,9168,0
2018-01-29,255,10838,0,0,0,1,0.788,0.684,-7.19,0.343,0.022,0,0.238,0.436,170.127,164.47,rap,36.1042538164829,1.16143881772417,31349,3,9375,0
2018-02-05,255,10676,0,0,0,1,0.788,0.684,-7.19,0.343,0.022,0,0.238,0.436,170.127,164.47,rap,36.1042538164829,1.16143881772417,31367,3,9573,1
2018-02-12,255,11092,0,0,0,1,0.788,0.684,-7.19,0.343,0.022,0,0.238,0.436,170.127,164.47,rap,36.1042538164829,1.16143881772417,31392,3,9845,2
2018-02-19,255,10466,0,0,0,1,0.788,0.684,-7.19,0.343,0.022,0,0.238,0.436,170.127,164.47,rap,36.1042538164829,1.16143881772417,31402,3,10074,2
2018-02-26,255,10371,0,0,0,1,0.788,0.684,-7.19,0.343,0.022,0,0.238,0.436,170.127,164.47,rap,36.1042538164829,1.16143881772417,31423,3,10300,3
2018-03-05,255,10606,0,0,0,1,0.788,0.684,-7.19,0.343,0.022,0,0.238,0.436,170.127,164.47,rap,36.1042538164829,1.16143881772417,31421,3,10538,0
2018-03-12,255,10951,0,0,0,1,0.788,0.684,-7.19,0.343,0.022,0,0.238,0.436,170.127,164.47,rap,36.1042538164829,1.16143881772417,31419,3,10825,0
2018-03-19,255,10545,0,1,0,1,0.788,0.684,-7.19,0.343,0.022,0,0.238,0.436,170.127,164.47,rap,36.1042538164829,1.16143881772417,31417,3,11087,0
2018-03-26,255,9666,0,1,0,1,0.788,0.684,-7.19,0.343,0.022,0,0.238,0.436,170.127,164.47,rap,36.1042538164829,1.16143881772417,31429,3,11323,0
2018-04-02,255,9337,0,1,0,1,0.788,0.684,-7.19,0.343,0.022,0,0.238,0.436,170.127,164.47,rap,36.1042538164829,1.16143881772417,31444,3,11568,0
2018-04-09,255,10306,0,1,0,1,0.788,0.684,-7.19,0.343,0.022,0,0.238,0.436,170.127,164.47,rap,36.1042538164829,1.16143881772417,31445,3,11793,0
2018-04-16,255,10801,0,1,0,1,0.788,0.684,-7.19,0.343,0.022,0,0.238,0.436,170.127,164.47,rap,36.1042538164829,1.16143881772417,31447,3,12122,0
2018-04-23,255,10356,0,1,0,1,0.788,0.684,-7.19,0.343,0.022,0,0.238,0.436,170.127,164.47,rap,36.1042538164829,1.16143881772417,31443,3,12464,0
2018-04-30,255,10626,0,1,0,1,0.788,0.684,-7.19,0.343,0.022,0,0.238,0.436,170.127,164.47,rap,36.1042538164829,1.16143881772417,31431,3,12889,1
2018-05-07,255,9789,0,1,0,1,0.788,0.684,-7.19,0.343,0.022,0,0.238,0.436,170.127,164.47,rap,36.1042538164829,1.16143881772417,31413,3,13155,1
2018-05-14,255,8761,0,1,0,1,0.788,0.684,-7.19,0.343,0.022,0,0.238,0.436,170.127,164.47,rap,36.1042538164829,1.16143881772417,31431,3,13587,7
2018-05-21,255,8307,0,1,0,1,0.788,0.684,-7.19,0.343,0.022,0,0.238,0.436,170.127,164.47,rap,36.1042538164829,1.16143881772417,31442,3,14083,1
2018-05-28,255,8287,0,1,0,1,0.788,0.684,-7.19,0.343,0.022,0,0.238,0.436,170.127,164.47,rap,36.1042538164829,1.16143881772417,30849,3,14500,1
2018-01-08,256,8675,0,0,0,1,0.646,0.748,-5.469,0.0389,0.009,0,0.283,0.136,103.996,228.342,electro,40.4859632574226,0,174222,81,2355962,20
2018-01-15,256,8924,0,0,0,1,0.646,0.748,-5.469,0.0389,0.009,0,0.283,0.136,103.996,228.342,electro,40.4859632574226,0,174748,80,2366954,15
2018-01-22,256,9109,0,0,0,1,0.646,0.748,-5.469,0.0389,0.009,0,0.283,0.136,103.996,228.342,electro,40.4859632574226,0,175283,77,2364954,9
2018-01-29,256,9285,0,0,0,1,0.646,0.748,-5.469,0.0389,0.009,0,0.283,0.136,103.996,228.342,electro,40.4859632574226,0,175512,72,2307772,13
2018-02-05,256,8939,0,0,0,1,0.646,0.748,-5.469,0.0389,0.009,0,0.283,0.136,103.996,228.342,electro,40.4859632574226,0,175769,70,2304373,38
2018-02-12,256,8962,0,0,0,1,0.646,0.748,-5.469,0.0389,0.009,0,0.283,0.136,103.996,228.342,electro,40.4859632574226,0,176133,68,2281253,30
2018-02-19,256,9073,0,0,0,1,0.646,0.748,-5.469,0.0389,0.009,0,0.283,0.136,103.996,228.342,electro,40.4859632574226,0,176740,66,2246777,82
2018-02-26,256,9001,0,0,0,1,0.646,0.748,-5.469,0.0389,0.009,0,0.283,0.136,103.996,228.342,electro,40.4859632574226,0,177054,63,2130617,17
2018-03-05,256,8683,0,0,0,1,0.646,0.748,-5.469,0.0389,0.009,0,0.283,0.136,103.996,228.342,electro,40.4859632574226,0,177324,62,2130693,11
2018-03-12,256,9206,0,0,0,1,0.646,0.748,-5.469,0.0389,0.009,0,0.283,0.136,103.996,228.342,electro,40.4859632574226,0,177702,62,2135835,8
2018-03-19,256,8492,0,1,0,1,0.646,0.748,-5.469,0.0389,0.009,0,0.283,0.136,103.996,228.342,electro,40.4859632574226,0,178092,61,2134563,56
2018-03-26,256,8129,0,1,0,1,0.646,0.748,-5.469,0.0389,0.009,0,0.283,0.136,103.996,228.342,electro,40.4859632574226,0,178608,61,2139489,24
2018-04-02,256,8383,0,1,0,1,0.646,0.748,-5.469,0.0389,0.009,0,0.283,0.136,103.996,228.342,electro,40.4859632574226,0,179012,61,2143776,33
2018-04-09,256,8386,0,1,0,1,0.646,0.748,-5.469,0.0389,0.009,0,0.283,0.136,103.996,228.342,electro,40.4859632574226,0,179382,60,2147576,50
2018-04-16,256,8440,0,1,0,1,0.646,0.748,-5.469,0.0389,0.009,0,0.283,0.136,103.996,228.342,electro,40.4859632574226,0,179935,59,1805985,46
2018-04-23,256,8525,0,1,0,1,0.646,0.748,-5.469,0.0389,0.009,0,0.283,0.136,103.996,228.342,electro,40.4859632574226,0,180404,58,1801922,34
2018-04-30,256,8684,0,1,0,1,0.646,0.748,-5.469,0.0389,0.009,0,0.283,0.136,103.996,228.342,electro,40.4859632574226,0,180845,57,1802533,62
2018-05-07,256,7958,0,1,0,1,0.646,0.748,-5.469,0.0389,0.009,0,0.283,0.136,103.996,228.342,electro,40.4859632574226,0,181104,56,1553378,50
2018-05-14,256,8360,0,1,0,1,0.646,0.748,-5.469,0.0389,0.009,0,0.283,0.136,103.996,228.342,electro,40.4859632574226,0,181507,56,1559447,80
2018-05-21,256,8097,0,1,0,1,0.646,0.748,-5.469,0.0389,0.009,0,0.283,0.136,103.996,228.342,electro,40.4859632574226,0,181860,57,1590701,62
2018-05-28,256,7661,0,1,0,1,0.646,0.748,-5.469,0.0389,0.009,0,0.283,0.136,103.996,228.342,electro,40.4859632574226,0,182087,57,1596340,47
2018-01-08,257,72055,0,0,0,1,0.673,0.514,-10.772,0.0465,0.0121,0.0001,0.385,0.312,100.035,208,electro,40.4859632574226,7.7861660414203,3043035,123,11424607,0
2018-01-15,257,74314,0,0,0,1,0.673,0.514,-10.772,0.0465,0.0121,0.0001,0.385,0.312,100.035,208,electro,40.4859632574226,7.7861660414203,3062935,123,11504242,0
2018-01-22,257,76979,0,0,0,1,0.673,0.514,-10.772,0.0465,0.0121,0.0001,0.385,0.312,100.035,208,electro,40.4859632574226,7.7861660414203,3085699,119,10249427,4
2018-01-29,257,69995,0,0,0,1,0.673,0.514,-10.772,0.0465,0.0121,0.0001,0.385,0.312,100.035,208,electro,40.4859632574226,7.7861660414203,3111683,119,10315604,0
2018-02-05,257,65096,0,0,0,1,0.673,0.514,-10.772,0.0465,0.0121,0.0001,0.385,0.312,100.035,208,electro,40.4859632574226,7.7861660414203,3141529,118,10320305,0
2018-02-12,257,67458,0,0,0,1,0.673,0.514,-10.772,0.0465,0.0121,0.0001,0.385,0.312,100.035,208,electro,40.4859632574226,7.7861660414203,3166055,121,10349570,0
2018-02-19,257,65939,0,0,0,1,0.673,0.514,-10.772,0.0465,0.0121,0.0001,0.385,0.312,100.035,208,electro,40.4859632574226,7.7861660414203,3198629,124,10442527,0
2018-02-26,257,62667,0,0,0,1,0.673,0.514,-10.772,0.0465,0.0121,0.0001,0.385,0.312,100.035,208,electro,40.4859632574226,7.7861660414203,3224614,124,10508987,3
2018-03-05,257,64193,0,0,0,1,0.673,0.514,-10.772,0.0465,0.0121,0.0001,0.385,0.312,100.035,208,electro,40.4859632574226,7.7861660414203,3254359,125,10572182,0
2018-03-12,257,66703,0,0,0,1,0.673,0.514,-10.772,0.0465,0.0121,0.0001,0.385,0.312,100.035,208,electro,40.4859632574226,7.7861660414203,3283886,127,10582374,0
2018-03-19,257,56477,0,1,0,1,0.673,0.514,-10.772,0.0465,0.0121,0.0001,0.385,0.312,100.035,208,electro,40.4859632574226,7.7861660414203,3308866,122,10414389,2
2018-03-26,257,55146,0,1,0,1,0.673,0.514,-10.772,0.0465,0.0121,0.0001,0.385,0.312,100.035,208,electro,40.4859632574226,7.7861660414203,3325619,125,10504275,2
2018-04-02,257,53264,0,1,0,1,0.673,0.514,-10.772,0.0465,0.0121,0.0001,0.385,0.312,100.035,208,electro,40.4859632574226,7.7861660414203,3346036,123,9008944,0
2018-04-09,257,45873,0,1,0,1,0.673,0.514,-10.772,0.0465,0.0121,0.0001,0.385,0.312,100.035,208,electro,40.4859632574226,7.7861660414203,3371869,123,9019361,1
2018-04-16,257,40281,0,1,0,1,0.673,0.514,-10.772,0.0465,0.0121,0.0001,0.385,0.312,100.035,208,electro,40.4859632574226,7.7861660414203,3396876,121,8908435,2
2018-04-23,257,32721,0,1,0,1,0.673,0.514,-10.772,0.0465,0.0121,0.0001,0.385,0.312,100.035,208,electro,40.4859632574226,7.7861660414203,3412107,119,6531985,0
2018-04-30,257,29963,0,1,0,1,0.673,0.514,-10.772,0.0465,0.0121,0.0001,0.385,0.312,100.035,208,electro,40.4859632574226,7.7861660414203,3417371,117,6540497,1
2018-05-07,257,27950,0,1,0,1,0.673,0.514,-10.772,0.0465,0.0121,0.0001,0.385,0.312,100.035,208,electro,40.4859632574226,7.7861660414203,3428423,118,6598885,0
2018-05-14,257,27085,0,1,0,1,0.673,0.514,-10.772,0.0465,0.0121,0.0001,0.385,0.312,100.035,208,electro,40.4859632574226,7.7861660414203,3446789,116,3482125,1
2018-05-21,257,25962,0,1,0,1,0.673,0.514,-10.772,0.0465,0.0121,0.0001,0.385,0.312,100.035,208,electro,40.4859632574226,7.7861660414203,3464629,116,3500761,0
2018-05-28,257,26361,0,1,0,1,0.673,0.514,-10.772,0.0465,0.0121,0.0001,0.385,0.312,100.035,208,electro,40.4859632574226,7.7861660414203,3467689,114,2850388,0
2018-01-08,258,23855,0,0,0,0,0.588,0.93,-2.665,0.151,0.219,0,0.401,0.468,139.908,179.984,folk,57.4060627602316,0,50,25,169333,0
2018-01-15,258,20479,0,0,0,0,0.588,0.93,-2.665,0.151,0.219,0,0.401,0.468,139.908,179.984,folk,57.4060627602316,0,52,25,172283,0
2018-01-22,258,21477,0,0,0,0,0.588,0.93,-2.665,0.151,0.219,0,0.401,0.468,139.908,179.984,folk,57.4060627602316,0,52,25,175069,0
2018-01-29,258,21605,0,0,0,0,0.588,0.93,-2.665,0.151,0.219,0,0.401,0.468,139.908,179.984,folk,57.4060627602316,0,52,25,178226,0
2018-02-05,258,21556,0,0,0,0,0.588,0.93,-2.665,0.151,0.219,0,0.401,0.468,139.908,179.984,folk,57.4060627602316,0,52,25,181011,0
2018-02-12,258,22695,0,0,0,0,0.588,0.93,-2.665,0.151,0.219,0,0.401,0.468,139.908,179.984,folk,57.4060627602316,0,53,25,183946,0
2018-02-19,258,23870,0,0,0,0,0.588,0.93,-2.665,0.151,0.219,0,0.401,0.468,139.908,179.984,folk,57.4060627602316,0,53,26,211401,0
2018-02-26,258,20917,0,0,0,0,0.588,0.93,-2.665,0.151,0.219,0,0.401,0.468,139.908,179.984,folk,57.4060627602316,0,54,26,213805,0
2018-03-05,258,20927,0,0,0,0,0.588,0.93,-2.665,0.151,0.219,0,0.401,0.468,139.908,179.984,folk,57.4060627602316,0,55,26,216263,0
2018-03-12,258,23837,0,0,0,0,0.588,0.93,-2.665,0.151,0.219,0,0.401,0.468,139.908,179.984,folk,57.4060627602316,0,54,26,211140,0
2018-03-19,258,23002,0,1,0,0,0.588,0.93,-2.665,0.151,0.219,0,0.401,0.468,139.908,179.984,folk,57.4060627602316,0,54,26,214314,0
2018-03-26,258,27160,0,1,0,0,0.588,0.93,-2.665,0.151,0.219,0,0.401,0.468,139.908,179.984,folk,57.4060627602316,0,54,26,216168,0
2018-04-02,258,31288,0,1,0,0,0.588,0.93,-2.665,0.151,0.219,0,0.401,0.468,139.908,179.984,folk,57.4060627602316,0,54,26,217960,0
2018-04-09,258,29129,0,1,0,0,0.588,0.93,-2.665,0.151,0.219,0,0.401,0.468,139.908,179.984,folk,57.4060627602316,0,54,26,220459,0
2018-04-16,258,27412,0,1,0,0,0.588,0.93,-2.665,0.151,0.219,0,0.401,0.468,139.908,179.984,folk,57.4060627602316,0,55,26,223414,0
2018-04-23,258,30356,0,1,0,0,0.588,0.93,-2.665,0.151,0.219,0,0.401,0.468,139.908,179.984,folk,57.4060627602316,0,55,26,225593,0
2018-04-30,258,30033,0,1,0,0,0.588,0.93,-2.665,0.151,0.219,0,0.401,0.468,139.908,179.984,folk,57.4060627602316,0,55,26,230294,0
2018-05-07,258,29248,0,1,0,0,0.588,0.93,-2.665,0.151,0.219,0,0.401,0.468,139.908,179.984,folk,57.4060627602316,0,55,26,236018,0
2018-05-14,258,27180,0,1,0,0,0.588,0.93,-2.665,0.151,0.219,0,0.401,0.468,139.908,179.984,folk,57.4060627602316,0,55,26,240245,0
2018-05-21,258,27418,0,1,0,0,0.588,0.93,-2.665,0.151,0.219,0,0.401,0.468,139.908,179.984,folk,57.4060627602316,0,55,26,237275,0
2018-05-28,258,26741,0,1,0,0,0.588,0.93,-2.665,0.151,0.219,0,0.401,0.468,139.908,179.984,folk,57.4060627602316,0,57,26,241453,0
2018-01-08,259,56729,0,0,0,1,0.61,0.747,-4.25,0.0531,0.0038,0,0.0662,0.436,129.976,176.11,pop,51.0012186465485,0,4235825,81,3051432,7
2018-01-15,259,56918,0,0,0,1,0.61,0.747,-4.25,0.0531,0.0038,0,0.0662,0.436,129.976,176.11,pop,51.0012186465485,0,4242005,80,3002105,3
2018-01-22,259,57285,0,0,0,1,0.61,0.747,-4.25,0.0531,0.0038,0,0.0662,0.436,129.976,176.11,pop,51.0012186465485,0,4247019,79,3017126,9
2018-01-29,259,56691,0,0,0,1,0.61,0.747,-4.25,0.0531,0.0038,0,0.0662,0.436,129.976,176.11,pop,51.0012186465485,0,4248887,79,2952427,2
2018-02-05,259,55491,0,0,0,1,0.61,0.747,-4.25,0.0531,0.0038,0,0.0662,0.436,129.976,176.11,pop,51.0012186465485,0,4261100,79,2969511,3
2018-02-12,259,52861,0,0,0,1,0.61,0.747,-4.25,0.0531,0.0038,0,0.0662,0.436,129.976,176.11,pop,51.0012186465485,0,4264932,77,2740571,11
2018-02-19,259,49650,0,0,0,1,0.61,0.747,-4.25,0.0531,0.0038,0,0.0662,0.436,129.976,176.11,pop,51.0012186465485,0,4273202,77,2750158,3
2018-02-26,259,48044,0,0,0,1,0.61,0.747,-4.25,0.0531,0.0038,0,0.0662,0.436,129.976,176.11,pop,51.0012186465485,0,4279759,79,2765220,2
2018-03-05,259,47065,0,0,0,1,0.61,0.747,-4.25,0.0531,0.0038,0,0.0662,0.436,129.976,176.11,pop,51.0012186465485,0,4286567,79,2775906,1
2018-03-12,259,46166,0,0,0,1,0.61,0.747,-4.25,0.0531,0.0038,0,0.0662,0.436,129.976,176.11,pop,51.0012186465485,0,4286400,79,2776701,0
2018-03-19,259,46709,0,1,0,1,0.61,0.747,-4.25,0.0531,0.0038,0,0.0662,0.436,129.976,176.11,pop,51.0012186465485,0,4286950,80,2786269,5
2018-03-26,259,45034,0,1,0,1,0.61,0.747,-4.25,0.0531,0.0038,0,0.0662,0.436,129.976,176.11,pop,51.0012186465485,0,4286919,80,1683263,3
2018-04-02,259,44526,0,1,0,1,0.61,0.747,-4.25,0.0531,0.0038,0,0.0662,0.436,129.976,176.11,pop,51.0012186465485,0,4291627,83,1693391,6
2018-04-09,259,47514,0,1,0,1,0.61,0.747,-4.25,0.0531,0.0038,0,0.0662,0.436,129.976,176.11,pop,51.0012186465485,0,4299579,85,1760907,33
2018-04-16,259,47677,0,1,0,1,0.61,0.747,-4.25,0.0531,0.0038,0,0.0662,0.436,129.976,176.11,pop,51.0012186465485,0,4306140,86,1773509,29
2018-04-23,259,43416,0,1,0,1,0.61,0.747,-4.25,0.0531,0.0038,0,0.0662,0.436,129.976,176.11,pop,51.0012186465485,0,4308857,85,1773107,21
2018-04-30,259,41645,0,1,0,1,0.61,0.747,-4.25,0.0531,0.0038,0,0.0662,0.436,129.976,176.11,pop,51.0012186465485,0,4309831,85,1796114,11
2018-05-07,259,44405,0,1,0,1,0.61,0.747,-4.25,0.0531,0.0038,0,0.0662,0.436,129.976,176.11,pop,51.0012186465485,0,4307496,84,1807808,14
2018-05-14,259,43699,0,1,0,1,0.61,0.747,-4.25,0.0531,0.0038,0,0.0662,0.436,129.976,176.11,pop,51.0012186465485,0,4316002,86,1818374,13
2018-05-21,259,40917,0,1,0,1,0.61,0.747,-4.25,0.0531,0.0038,0,0.0662,0.436,129.976,176.11,pop,51.0012186465485,0,4319257,86,1829376,9
2018-05-28,259,38780,0,1,0,1,0.61,0.747,-4.25,0.0531,0.0038,0,0.0662,0.436,129.976,176.11,pop,51.0012186465485,0,4288184,84,1805244,4
2018-01-08,260,26546,0,0,0,0,0.781,0.622,-8.409,0.222,0.282,0.00000226,0.105,0.364,61.962,173.803,rap,36.1042538164829,0,1441,4,5910,0
2018-01-15,260,17560,0,0,0,0,0.781,0.622,-8.409,0.222,0.282,0.00000226,0.105,0.364,61.962,173.803,rap,36.1042538164829,0,1444,4,6060,0
2018-01-22,260,13858,0,0,0,0,0.781,0.622,-8.409,0.222,0.282,0.00000226,0.105,0.364,61.962,173.803,rap,36.1042538164829,0,1451,4,6236,0
2018-01-29,260,13514,0,0,0,0,0.781,0.622,-8.409,0.222,0.282,0.00000226,0.105,0.364,61.962,173.803,rap,36.1042538164829,0,1454,4,6495,0
2018-02-05,260,13567,0,0,0,0,0.781,0.622,-8.409,0.222,0.282,0.00000226,0.105,0.364,61.962,173.803,rap,36.1042538164829,0,1458,4,6669,0
2018-02-12,260,13940,0,0,0,0,0.781,0.622,-8.409,0.222,0.282,0.00000226,0.105,0.364,61.962,173.803,rap,36.1042538164829,0,1459,4,6927,0
2018-02-19,260,12807,0,0,0,0,0.781,0.622,-8.409,0.222,0.282,0.00000226,0.105,0.364,61.962,173.803,rap,36.1042538164829,0,1459,3,5315,0
2018-02-26,260,11830,0,0,0,0,0.781,0.622,-8.409,0.222,0.282,0.00000226,0.105,0.364,61.962,173.803,rap,36.1042538164829,0,1459,3,5473,0
2018-03-05,260,11588,0,0,0,0,0.781,0.622,-8.409,0.222,0.282,0.00000226,0.105,0.364,61.962,173.803,rap,36.1042538164829,0,1459,3,5612,0
2018-03-12,260,13507,0,0,0,0,0.781,0.622,-8.409,0.222,0.282,0.00000226,0.105,0.364,61.962,173.803,rap,36.1042538164829,0,1459,3,5817,0
2018-03-19,260,12646,0,1,0,0,0.781,0.622,-8.409,0.222,0.282,0.00000226,0.105,0.364,61.962,173.803,rap,36.1042538164829,0,1459,3,6002,0
2018-03-26,260,12039,0,1,0,0,0.781,0.622,-8.409,0.222,0.282,0.00000226,0.105,0.364,61.962,173.803,rap,36.1042538164829,0,1459,3,6169,0
2018-04-02,260,12951,0,1,0,0,0.781,0.622,-8.409,0.222,0.282,0.00000226,0.105,0.364,61.962,173.803,rap,36.1042538164829,0,1459,3,6425,0
2018-04-09,260,11484,0,1,0,0,0.781,0.622,-8.409,0.222,0.282,0.00000226,0.105,0.364,61.962,173.803,rap,36.1042538164829,0,1459,3,6727,0
2018-04-16,260,10676,0,1,0,0,0.781,0.622,-8.409,0.222,0.282,0.00000226,0.105,0.364,61.962,173.803,rap,36.1042538164829,0,1459,3,7070,0
2018-04-23,260,11397,0,1,0,0,0.781,0.622,-8.409,0.222,0.282,0.00000226,0.105,0.364,61.962,173.803,rap,36.1042538164829,0,1459,3,7451,0
2018-04-30,260,13133,0,1,0,0,0.781,0.622,-8.409,0.222,0.282,0.00000226,0.105,0.364,61.962,173.803,rap,36.1042538164829,0,1459,3,7691,0
2018-05-07,260,14836,0,1,0,0,0.781,0.622,-8.409,0.222,0.282,0.00000226,0.105,0.364,61.962,173.803,rap,36.1042538164829,0,1459,3,7934,0
2018-05-14,260,19509,0,1,0,0,0.781,0.622,-8.409,0.222,0.282,0.00000226,0.105,0.364,61.962,173.803,rap,36.1042538164829,0,1459,3,8070,0
2018-05-21,260,15568,0,1,0,0,0.781,0.622,-8.409,0.222,0.282,0.00000226,0.105,0.364,61.962,173.803,rap,36.1042538164829,0,1459,4,8407,0
2018-05-28,260,13470,0,1,0,0,0.781,0.622,-8.409,0.222,0.282,0.00000226,0.105,0.364,61.962,173.803,rap,36.1042538164829,0,1459,4,8532,0
2018-01-08,261,55038,0,0,0,0,0.866,0.621,-3.54,0.0751,0.0284,0.0363,0.154,0.721,123.986,207.218,electro,40.4859632574226,0,82664,41,1330393,17
2018-01-15,261,50673,0,0,0,0,0.866,0.621,-3.54,0.0751,0.0284,0.0363,0.154,0.721,123.986,207.218,electro,40.4859632574226,0,82567,40,1336018,10
2018-01-22,261,45592,0,0,0,0,0.866,0.621,-3.54,0.0751,0.0284,0.0363,0.154,0.721,123.986,207.218,electro,40.4859632574226,0,82027,41,1529434,8
2018-01-29,261,47122,0,0,0,0,0.866,0.621,-3.54,0.0751,0.0284,0.0363,0.154,0.721,123.986,207.218,electro,40.4859632574226,0,71134,40,1538037,20
2018-02-05,261,44947,0,0,0,0,0.866,0.621,-3.54,0.0751,0.0284,0.0363,0.154,0.721,123.986,207.218,electro,40.4859632574226,0,66693,39,1544139,11
2018-02-12,261,44723,0,0,0,0,0.866,0.621,-3.54,0.0751,0.0284,0.0363,0.154,0.721,123.986,207.218,electro,40.4859632574226,0,62077,37,1545070,10
2018-02-19,261,44204,0,0,0,0,0.866,0.621,-3.54,0.0751,0.0284,0.0363,0.154,0.721,123.986,207.218,electro,40.4859632574226,0,60327,37,1012087,10
2018-02-26,261,45572,0,0,0,0,0.866,0.621,-3.54,0.0751,0.0284,0.0363,0.154,0.721,123.986,207.218,electro,40.4859632574226,0,59039,36,610822,7
2018-03-05,261,44249,0,0,0,0,0.866,0.621,-3.54,0.0751,0.0284,0.0363,0.154,0.721,123.986,207.218,electro,40.4859632574226,0,59045,36,615685,8
2018-03-12,261,44129,0,0,0,0,0.866,0.621,-3.54,0.0751,0.0284,0.0363,0.154,0.721,123.986,207.218,electro,40.4859632574226,0,59013,36,619034,16
2018-03-19,261,41643,0,1,0,0,0.866,0.621,-3.54,0.0751,0.0284,0.0363,0.154,0.721,123.986,207.218,electro,40.4859632574226,0,59070,37,620363,13
2018-03-26,261,40735,0,1,0,0,0.866,0.621,-3.54,0.0751,0.0284,0.0363,0.154,0.721,123.986,207.218,electro,40.4859632574226,0,59088,39,633151,11
2018-04-02,261,39916,0,1,0,0,0.866,0.621,-3.54,0.0751,0.0284,0.0363,0.154,0.721,123.986,207.218,electro,40.4859632574226,0,59108,38,636837,10
2018-04-09,261,38367,0,1,0,0,0.866,0.621,-3.54,0.0751,0.0284,0.0363,0.154,0.721,123.986,207.218,electro,40.4859632574226,0,59127,38,640409,16
2018-04-16,261,39356,0,1,0,0,0.866,0.621,-3.54,0.0751,0.0284,0.0363,0.154,0.721,123.986,207.218,electro,40.4859632574226,0,59201,37,641748,13
2018-04-23,261,37770,0,1,0,0,0.866,0.621,-3.54,0.0751,0.0284,0.0363,0.154,0.721,123.986,207.218,electro,40.4859632574226,0,59256,38,644052,14
2018-04-30,261,37013,0,1,0,0,0.866,0.621,-3.54,0.0751,0.0284,0.0363,0.154,0.721,123.986,207.218,electro,40.4859632574226,0,59238,38,664081,10
2018-05-07,261,32491,0,1,0,0,0.866,0.621,-3.54,0.0751,0.0284,0.0363,0.154,0.721,123.986,207.218,electro,40.4859632574226,0,59246,38,664936,12
2018-05-14,261,30527,0,1,0,0,0.866,0.621,-3.54,0.0751,0.0284,0.0363,0.154,0.721,123.986,207.218,electro,40.4859632574226,0,59235,38,667849,9
2018-05-21,261,29572,0,1,0,0,0.866,0.621,-3.54,0.0751,0.0284,0.0363,0.154,0.721,123.986,207.218,electro,40.4859632574226,0,59226,39,671765,9
2018-05-28,261,29239,0,1,0,0,0.866,0.621,-3.54,0.0751,0.0284,0.0363,0.154,0.721,123.986,207.218,electro,40.4859632574226,0,59194,39,674439,10
2018-01-08,262,36947,0,0,0,1,0.853,0.776,-4.092,0.212,0.154,0,0.163,0.44,123.968,274.533,rap,36.1042538164829,0.333394210911967,4358,4,19013,0
2018-01-15,262,35781,0,0,0,1,0.853,0.776,-4.092,0.212,0.154,0,0.163,0.44,123.968,274.533,rap,36.1042538164829,0.333394210911967,4403,4,19217,0
2018-01-22,262,34894,0,0,0,1,0.853,0.776,-4.092,0.212,0.154,0,0.163,0.44,123.968,274.533,rap,36.1042538164829,0.333394210911967,4430,4,19441,0
2018-01-29,262,35415,0,0,0,1,0.853,0.776,-4.092,0.212,0.154,0,0.163,0.44,123.968,274.533,rap,36.1042538164829,0.333394210911967,4481,4,19688,0
2018-02-05,262,39159,0,0,0,1,0.853,0.776,-4.092,0.212,0.154,0,0.163,0.44,123.968,274.533,rap,36.1042538164829,0.333394210911967,4531,4,19871,0
2018-02-12,262,45292,0,0,0,1,0.853,0.776,-4.092,0.212,0.154,0,0.163,0.44,123.968,274.533,rap,36.1042538164829,0.333394210911967,4577,4,20134,0
2018-02-19,262,40739,0,0,0,1,0.853,0.776,-4.092,0.212,0.154,0,0.163,0.44,123.968,274.533,rap,36.1042538164829,0.333394210911967,4605,4,20319,0
2018-02-26,262,36258,0,0,0,1,0.853,0.776,-4.092,0.212,0.154,0,0.163,0.44,123.968,274.533,rap,36.1042538164829,0.333394210911967,4654,4,20543,0
2018-03-05,262,33612,0,0,0,1,0.853,0.776,-4.092,0.212,0.154,0,0.163,0.44,123.968,274.533,rap,36.1042538164829,0.333394210911967,4681,4,20742,0
2018-03-12,262,34857,0,0,0,1,0.853,0.776,-4.092,0.212,0.154,0,0.163,0.44,123.968,274.533,rap,36.1042538164829,0.333394210911967,4708,4,21018,0
2018-03-19,262,31731,0,1,0,1,0.853,0.776,-4.092,0.212,0.154,0,0.163,0.44,123.968,274.533,rap,36.1042538164829,0.333394210911967,4734,3,20408,0
2018-03-26,262,29440,0,1,0,1,0.853,0.776,-4.092,0.212,0.154,0,0.163,0.44,123.968,274.533,rap,36.1042538164829,0.333394210911967,4760,3,20596,0
2018-04-02,262,29356,0,1,0,1,0.853,0.776,-4.092,0.212,0.154,0,0.163,0.44,123.968,274.533,rap,36.1042538164829,0.333394210911967,4778,3,20736,0
