Customer ID,Choice,Gender,Amt_purchased,Frequency,Last_Purchase,First_purchase,P_Child,P_Youth,P_Cook,P_DIY,P_Art
1709,0,0,203,2,1,2,0,0,1,0,0
1710,1,1,72,10,1,10,0,0,0,0,1
1711,0,1,326,2,2,6,1,0,1,0,0
1712,0,1,284,8,1,8,1,0,0,0,0
1713,0,1,191,6,1,6,0,0,0,1,0
1714,0,1,244,14,2,18,1,1,0,0,0
1715,0,1,151,14,1,14,1,0,0,0,0
1716,0,1,280,32,11,60,4,2,2,1,0
1717,0,1,308,28,12,54,5,0,3,0,3
1718,0,1,155,16,2,18,0,0,0,1,1
1719,0,1,42,8,1,8,0,0,0,1,0
1720,0,1,226,14,1,14,0,0,1,0,0
1721,0,1,244,24,2,28,1,0,0,1,0
1722,0,1,244,8,2,14,0,0,1,0,0
1723,0,0,304,26,1,26,0,0,1,0,0
1724,0,0,231,20,1,20,0,1,0,0,0
1725,0,1,230,14,1,14,0,0,1,0,0
1726,1,1,17,16,1,16,1,0,0,0,0
1727,0,0,233,2,1,2,0,0,1,0,0
1728,0,1,326,16,2,24,0,0,1,1,0
1729,0,0,222,4,1,4,1,0,0,0,0
1730,0,1,136,10,2,16,1,0,1,0,0
1731,0,1,335,2,7,16,1,0,2,2,2
1732,0,1,74,2,1,2,1,0,0,0,0
1733,0,1,88,22,1,22,1,0,0,0,0
1734,0,1,113,14,2,20,0,0,0,0,1
1735,0,1,147,12,5,32,0,1,2,1,0
1736,0,0,170,4,1,4,0,1,0,0,0
1737,0,1,130,24,2,32,1,0,1,0,0
1738,0,1,276,12,5,22,0,1,3,1,0
1739,0,0,118,14,2,22,0,1,1,0,0
1740,0,1,182,10,1,10,0,0,0,0,0
1741,0,1,112,2,7,40,4,0,1,0,0
1742,0,1,181,10,3,16,1,0,2,0,0
1743,0,1,283,14,1,14,0,1,0,0,0
1744,0,1,252,12,1,12,0,0,0,0,1
1745,0,1,175,14,1,14,0,0,0,0,0
1746,0,1,185,6,12,50,6,0,1,0,2
1747,0,1,147,10,1,10,0,1,0,0,0
1748,1,0,64,10,2,16,0,0,0,0,1
1749,0,1,51,10,2,18,1,0,1,0,0
1750,0,1,334,8,10,60,2,1,5,0,1
1751,0,1,109,26,6,42,1,1,0,2,0
1752,0,1,247,24,1,24,1,0,0,0,0
1753,0,0,104,16,1,16,0,0,1,0,0
1754,0,1,74,30,1,30,0,0,1,0,0
1755,0,1,81,2,1,2,0,0,1,0,0
1756,0,0,174,2,6,34,1,0,1,2,0
1757,0,1,17,8,1,8,1,0,0,0,0
1758,0,1,201,12,2,14,1,0,0,0,0
1759,0,1,310,2,1,2,0,0,0,1,0
1760,0,1,244,2,1,2,0,0,1,0,0
1761,0,1,112,12,1,12,1,0,0,0,0
1762,0,1,289,34,2,38,0,0,0,1,1
1763,0,1,305,2,1,2,1,0,0,0,0
1764,0,1,61,4,1,4,1,0,0,0,0
1765,1,0,24,4,1,4,1,0,0,0,0
1766,0,1,264,16,2,18,0,0,0,1,0
1767,0,1,122,20,2,22,1,1,0,0,0
1768,0,1,142,4,1,4,0,0,0,0,1
1769,0,1,203,2,5,20,2,1,1,0,0
1770,0,0,140,6,2,12,0,0,1,0,0
1771,0,0,172,24,1,24,0,0,0,0,0
1772,0,1,245,8,2,12,1,1,0,0,0
1773,0,0,276,14,11,40,1,2,3,2,1
1774,0,1,187,14,1,14,1,0,0,0,0
1775,0,1,188,12,2,14,0,0,1,0,1
1776,0,0,95,12,2,14,0,0,0,1,1
1777,0,0,163,26,1,26,0,0,1,0,0
1778,0,1,38,6,2,10,1,0,0,1,0
1779,0,1,165,10,2,14,0,0,0,1,0
1780,0,1,208,14,1,14,0,0,0,1,0
1781,0,1,433,18,11,60,5,0,4,2,0
1782,0,1,153,6,4,26,3,0,0,0,0
1783,0,0,215,12,2,16,0,0,0,2,0
1784,0,1,55,30,2,36,0,1,0,0,0
1785,0,1,70,12,4,22,1,0,1,1,1
1786,0,1,114,16,2,18,1,0,1,0,0
1787,0,1,144,10,1,10,1,0,0,0,0
1788,0,1,183,6,1,6,0,0,0,0,0
1789,0,1,359,8,4,28,0,1,1,0,0
1790,0,1,108,4,5,18,0,1,1,1,2
1791,0,1,264,16,1,16,1,0,0,0,0
1792,0,1,115,12,2,18,2,0,0,0,0
1793,0,1,256,10,2,18,0,1,1,0,0
1794,0,1,134,12,2,14,1,0,0,0,1
1795,0,0,179,8,2,10,0,0,2,0,0
1796,0,0,63,16,4,30,1,0,1,1,0
1797,0,0,242,22,8,44,4,1,1,1,1
1798,0,0,299,4,1,4,1,0,0,0,0
1799,0,0,223,14,3,22,0,0,1,1,0
1800,0,1,73,18,4,32,1,0,2,0,1
1801,0,1,275,6,2,10,0,0,1,0,0
1802,0,1,82,22,1,22,0,0,1,0,0
1803,0,1,264,16,2,22,0,1,1,0,0
1804,0,0,239,10,2,16,0,0,0,1,0
1805,0,1,44,12,1,12,0,0,1,0,0
1806,0,1,255,28,1,28,0,0,1,0,0
1807,0,1,93,10,1,10,0,0,1,0,0
1808,0,0,257,26,2,30,1,0,0,1,0
1809,0,1,73,32,2,40,0,0,0,0,1
1810,0,0,249,16,2,20,0,0,2,0,0
1811,0,1,213,16,7,54,2,0,3,0,1
1812,0,0,281,12,1,12,0,0,0,0,1
1813,0,1,306,14,6,48,1,0,2,1,0
1814,0,0,135,16,4,24,0,2,0,1,0
1815,0,1,236,6,1,6,1,0,0,0,0
1816,0,1,306,10,1,10,0,0,1,0,0
1817,0,0,125,12,1,12,1,0,0,0,0
1818,0,0,95,30,2,38,1,0,0,1,0
1819,0,1,419,4,12,72,3,1,2,2,2
1820,0,0,271,12,2,18,0,0,2,0,0
1821,0,1,321,8,2,10,1,0,1,0,0
1822,1,0,333,4,4,14,2,0,0,0,0
1823,1,0,287,12,4,24,0,3,0,0,1
1824,0,1,236,16,6,42,2,1,3,0,0
1825,0,1,399,10,10,54,2,1,5,0,0
1826,0,1,74,12,1,12,0,0,1,0,0
1827,0,1,50,8,2,16,0,0,1,0,0
1828,0,1,79,12,2,16,1,0,0,0,1
1829,0,0,68,16,1,16,1,0,0,0,0
1830,0,1,56,24,3,32,0,1,2,0,0
1831,0,1,306,8,1,8,0,0,1,0,0
1832,0,1,274,20,1,20,0,0,1,0,0
1833,0,1,369,22,7,64,3,0,2,1,0
1834,0,0,287,8,1,8,0,0,1,0,0
1835,0,0,287,8,1,8,0,0,0,0,0
1836,0,0,176,24,2,30,0,0,0,1,1
1837,0,1,297,16,2,24,1,0,0,0,1
1838,0,0,255,10,2,16,0,0,0,0,2
1839,0,1,254,10,9,54,2,1,3,0,2
1840,0,1,159,12,3,18,1,0,1,1,0
1841,0,1,40,36,1,36,0,0,1,0,0
1842,0,1,310,14,2,22,0,0,1,1,0
1843,0,0,225,30,2,34,0,0,1,0,0
1844,0,1,275,6,1,6,0,0,0,1,0
1845,0,0,162,12,9,64,2,1,2,2,1
1846,0,0,125,8,1,8,0,0,1,0,0
1847,0,1,351,14,9,64,1,0,6,1,0
1848,0,1,56,16,2,18,0,0,1,0,0
1849,0,1,65,26,3,42,1,0,1,0,0
1850,0,1,242,16,4,34,1,0,1,0,1
1851,0,1,194,10,1,10,0,0,0,0,1
1852,0,1,167,14,7,36,2,0,2,1,1
1853,0,1,138,14,1,14,1,0,0,0,0
1854,0,0,234,16,7,54,2,2,2,1,0
1855,0,0,250,14,1,14,1,0,0,0,0
1856,0,1,170,18,1,18,1,0,0,0,0
1857,0,0,298,16,1,16,1,0,0,0,0
1858,0,1,304,10,9,36,1,0,4,1,1
1859,0,1,293,16,8,50,1,0,2,0,1
1860,0,1,141,14,3,20,0,2,0,1,0
1861,0,0,166,16,1,16,0,0,1,0,0
1862,0,1,91,14,2,20,0,0,1,1,0
1863,0,0,184,12,10,48,3,0,3,2,2
1864,0,1,21,16,1,16,1,0,0,0,0
1865,0,1,125,22,3,30,2,0,0,0,0
1866,0,1,274,4,1,4,0,0,0,0,0
1867,0,1,166,4,1,4,1,0,0,0,0
1868,0,0,191,14,2,16,1,1,0,0,0
1869,0,0,364,14,5,28,1,0,2,0,1
1870,0,1,203,14,1,14,0,0,1,0,0
1871,1,1,409,8,12,60,6,2,1,1,1
1872,0,1,302,30,7,66,2,2,1,0,1
1873,0,1,18,8,1,8,1,0,0,0,0
1874,0,0,374,22,10,80,2,2,2,2,1
1875,0,1,61,4,1,4,1,0,0,0,0
1876,1,1,143,14,1,14,0,0,0,0,0
1877,0,0,52,16,3,26,2,0,0,0,0
1878,0,1,224,14,1,14,1,0,0,0,0
1879,0,1,83,2,2,6,0,0,1,0,0
1880,0,1,238,10,2,14,1,0,1,0,0
1881,0,1,285,30,1,30,0,0,1,0,0
1882,0,1,174,22,2,24,0,1,0,0,0
1883,0,1,18,14,1,14,0,0,0,1,0
1884,0,1,49,6,2,14,0,0,1,1,0
1885,0,1,193,12,12,54,2,1,3,4,1
1886,1,0,335,6,5,28,0,0,2,0,1
1887,0,1,238,10,1,10,0,0,0,1,0
1888,0,1,147,2,1,2,0,0,0,0,0
1889,0,1,200,26,1,26,0,0,0,0,0
1890,0,0,254,10,2,16,0,0,1,1,0
1891,0,1,320,8,10,54,2,0,5,2,1
1892,0,1,110,4,2,10,2,0,0,0,0
1893,0,0,80,4,2,6,0,0,1,0,0
1894,0,1,111,2,1,2,0,0,1,0,0
1895,0,0,249,22,1,22,0,0,1,0,0
1896,0,0,221,8,1,8,0,0,0,0,1
1897,0,1,234,6,1,6,0,0,1,0,0
1898,0,0,189,6,5,26,4,0,0,1,0
1899,0,0,407,8,11,68,3,1,4,0,1
1900,0,1,237,16,1,16,1,0,0,0,0
1901,0,0,248,30,1,30,0,0,0,1,0
1902,0,1,139,2,1,2,0,1,0,0,0
1903,0,0,121,6,2,8,0,0,0,0,1
1904,0,0,198,26,1,26,1,0,0,0,0
1905,0,1,264,8,10,54,2,1,2,2,3
1906,0,1,150,8,2,10,1,0,0,0,0
1907,1,0,140,4,1,4,1,0,0,0,0
1908,0,1,175,30,2,38,0,0,0,0,0
1909,0,0,136,16,1,16,1,0,0,0,0
1910,0,1,68,14,1,14,1,0,0,0,0
1911,0,1,178,16,1,16,0,0,0,0,0
1912,0,1,270,10,2,14,0,0,2,0,0
1913,0,1,211,24,10,60,1,1,4,0,1
1914,0,1,285,14,2,18,0,0,0,1,0
1915,0,1,40,12,1,12,0,0,1,0,0
1916,0,1,255,10,2,14,1,0,1,0,0
1917,0,1,377,14,6,42,2,0,0,1,0
1918,0,0,145,14,2,18,0,0,1,0,1
1919,0,1,243,4,2,12,2,0,0,0,0
1920,1,0,215,2,6,16,1,0,2,2,0
1921,0,1,314,6,1,6,1,0,0,0,0
1922,0,1,50,12,3,22,1,0,1,0,1
1923,0,1,162,26,1,26,1,0,0,0,0
1924,0,1,168,12,7,30,2,0,1,3,0
1925,0,1,19,12,1,12,0,0,1,0,0
1926,0,1,239,2,7,20,2,0,2,1,2
1927,0,0,184,18,11,80,1,2,3,1,1
1928,0,1,263,12,1,12,0,0,0,0,0
1929,0,1,213,16,6,36,4,0,1,0,0
1930,0,1,307,10,1,10,0,0,0,0,1
1931,0,1,50,14,2,22,0,0,1,0,1
1932,0,1,82,32,2,40,1,0,0,0,1
1933,0,0,45,12,2,16,0,0,1,1,0
1934,0,1,210,6,2,12,0,0,1,0,1
1935,0,1,256,28,2,34,1,0,1,0,0
1936,0,1,72,16,1,16,0,0,0,1,0
1937,0,1,230,32,1,32,0,0,1,0,0
1938,0,1,268,12,2,16,1,0,0,0,0
1939,0,1,291,10,1,10,1,0,0,0,0
1940,0,1,240,10,1,10,0,0,0,1,0
1941,0,0,267,10,1,10,1,0,0,0,0
1942,0,1,57,10,1,10,0,0,1,0,0
1943,0,1,127,32,2,36,0,1,0,0,1
1944,0,1,162,6,10,64,3,2,2,1,1
1945,0,1,113,10,2,18,0,0,1,1,0
1946,0,1,31,14,1,14,1,0,0,0,0
1947,0,0,172,14,5,30,1,0,4,0,0
1948,0,0,258,2,3,10,1,0,0,1,0
1949,0,1,321,14,2,16,1,0,0,1,0
1950,1,1,268,16,2,22,1,0,1,0,0
1951,0,1,218,2,2,10,1,0,0,0,0
1952,0,1,231,12,7,48,0,2,1,1,1
1953,0,0,150,12,5,30,1,1,1,0,1
1954,0,1,304,4,1,4,0,0,0,0,0
1955,1,0,360,10,9,60,3,1,0,2,3
1956,0,1,158,22,1,22,1,0,0,0,0
1957,0,1,191,2,2,6,1,1,0,0,0
1958,0,0,159,24,5,52,1,0,4,0,0
1959,0,1,286,14,10,66,2,2,3,1,0
1960,0,1,404,14,7,46,0,0,5,0,0
1961,1,1,320,8,9,30,1,1,3,0,1
1962,0,1,159,6,1,6,0,0,0,1,0
1963,0,1,88,28,1,28,0,0,0,0,1
1964,0,1,192,2,2,4,1,0,0,0,1
1965,0,1,269,10,2,18,0,0,1,0,0
1966,0,1,77,8,1,8,0,0,1,0,0
1967,0,1,130,24,2,26,0,0,1,1,0
1968,0,0,94,6,2,10,1,0,0,1,0
1969,0,1,219,14,2,20,0,0,1,0,0
1970,0,1,132,12,1,12,0,1,0,0,0
1971,0,1,306,16,2,24,0,1,1,0,0
1972,0,0,82,6,1,6,0,0,0,0,1
1973,0,0,267,10,9,30,2,0,4,1,1
1974,0,1,259,8,1,8,1,0,0,0,0
1975,0,1,272,16,1,16,0,0,0,1,0
1976,0,0,87,12,2,18,0,0,1,0,0
1977,0,1,145,30,2,34,0,2,0,0,0
1978,0,1,276,10,5,20,2,0,0,1,1
1979,0,0,175,10,7,44,0,1,4,1,0
1980,0,0,223,34,2,36,1,0,0,0,0
1981,0,0,40,14,2,16,1,0,0,1,0
1982,0,1,226,4,1,4,0,0,1,0,0
1983,0,1,159,14,2,16,0,0,2,0,0
1984,0,1,216,16,1,16,0,1,0,0,0
1985,0,1,181,12,1,12,1,0,0,0,0
1986,0,1,187,12,2,16,1,0,0,0,1
1987,0,0,89,36,1,36,1,0,0,0,0
1988,0,1,182,16,2,22,1,0,0,0,1
1989,0,1,138,10,5,38,1,0,1,2,0
1990,0,0,421,14,9,66,2,0,1,0,1
1991,1,0,122,8,4,20,1,1,0,0,2
1992,0,1,233,12,2,18,1,0,1,0,0
1993,0,1,155,14,1,14,0,1,0,0,0
1994,0,1,296,10,4,18,1,0,0,1,1
1995,0,1,138,6,2,12,0,0,2,0,0
1996,0,0,194,10,8,42,2,1,2,1,1
1997,0,0,137,12,9,54,1,0,4,2,1
1998,1,1,291,8,8,28,3,0,1,0,2
1999,0,1,402,2,12,32,2,1,5,0,2
2000,0,1,61,16,2,24,1,0,1,0,0
2001,0,0,300,26,2,28,0,0,1,1,0
2002,0,1,293,10,1,10,0,1,0,0,0
2003,0,1,316,10,8,28,4,2,2,0,0
2004,0,1,327,24,4,42,0,0,1,0,1
2005,1,1,197,8,2,12,1,0,1,0,0
2006,1,1,302,2,11,56,2,1,4,0,1
2007,0,0,212,12,7,40,2,2,3,0,0
2008,0,1,62,8,1,8,0,1,0,0,0
2009,0,0,379,10,7,32,3,1,2,0,0
2010,0,0,212,6,6,32,2,1,2,0,0
2011,0,1,193,4,2,8,1,0,0,0,0
2012,0,1,263,8,1,8,0,0,1,0,0
2013,0,0,435,16,12,50,1,3,3,2,2
2014,0,1,235,14,10,38,1,1,3,1,3
2015,0,0,310,12,2,14,0,1,0,0,1
2016,0,1,156,10,4,32,1,1,1,1,0
2017,0,1,254,2,3,12,0,0,2,1,0
2018,0,1,303,12,2,16,2,0,0,0,0
2019,0,0,146,12,2,14,1,0,0,0,0
2020,0,0,238,2,1,2,0,0,0,1,0
2021,0,1,257,20,1,20,0,1,0,0,0
2022,1,0,286,4,11,30,3,1,3,0,2
2023,0,0,252,2,9,48,3,2,1,2,1
2024,0,0,36,10,2,14,0,0,1,1,0
2025,0,1,216,14,1,14,0,1,0,0,0
2026,0,1,126,4,1,4,0,0,0,0,0
2027,0,1,114,16,2,20,1,0,1,0,0
2028,0,0,158,34,1,34,0,0,0,0,0
2029,0,0,275,18,1,18,1,0,0,0,0
2030,0,0,332,12,7,52,3,1,3,0,0
2031,0,1,208,16,1,16,1,0,0,0,0
2032,0,1,346,14,5,40,1,0,2,0,0
2033,0,1,194,22,5,48,1,2,2,0,0
2034,0,1,87,14,2,16,0,0,1,1,0
2035,0,0,267,16,2,20,1,1,0,0,0
2036,0,1,219,16,2,20,1,0,0,1,0
2037,0,1,119,12,2,18,1,1,0,0,0
2038,0,1,180,2,4,10,1,1,1,1,0
2039,0,1,123,16,1,16,0,0,0,0,0
2040,0,1,264,10,3,16,1,0,1,0,1
2041,0,1,54,28,2,34,0,0,1,0,1
2042,0,1,305,6,8,48,3,1,2,1,0
2043,0,1,69,12,3,24,1,0,1,0,1
2044,0,0,148,12,2,16,1,0,0,1,0
2045,0,1,212,30,1,30,0,0,0,0,1
2046,0,1,144,10,1,10,0,0,1,0,0
2047,0,1,97,6,2,12,1,0,0,1,0
2048,0,1,194,12,1,12,0,0,1,0,0
2049,0,0,78,10,3,20,1,1,1,0,0
2050,0,0,138,10,2,18,0,0,2,0,0
2051,0,1,171,34,2,38,1,0,0,1,0
2052,0,1,220,2,2,6,0,0,0,0,1
2053,0,1,310,16,1,16,0,0,1,0,0
2054,0,1,248,6,1,6,0,0,0,1,0
2055,0,1,168,14,7,38,1,0,2,2,0
2056,0,1,184,8,4,20,0,0,1,1,0
2057,0,0,54,32,3,46,1,1,1,0,0
2058,0,1,149,4,1,4,0,0,1,0,0
2059,0,1,343,2,4,16,0,1,1,1,1
2060,0,1,49,4,1,4,0,0,1,0,0
2061,0,0,226,12,5,40,2,0,0,1,1
2062,0,1,324,10,2,18,1,1,0,0,0
2063,0,1,52,6,1,6,1,0,0,0,0
2064,1,0,326,6,2,10,0,0,2,0,0
2065,0,1,146,10,1,10,0,0,1,0,0
2066,0,1,168,12,9,34,1,1,5,1,0
2067,0,1,300,24,1,24,0,1,0,0,0
2068,0,1,114,20,2,28,0,0,0,1,0
2069,1,1,131,2,4,12,0,0,2,0,1
2070,0,0,134,10,2,16,0,0,1,1,0
2071,0,1,88,8,2,12,0,0,1,0,0
2072,0,1,220,4,2,8,0,1,0,0,0
2073,0,1,314,4,1,4,0,0,0,0,0
2074,0,1,391,12,8,46,2,1,3,1,0
2075,0,0,79,26,1,26,0,0,0,0,0
2076,0,0,222,16,1,16,0,0,0,0,0
2077,0,0,171,10,3,26,0,0,0,0,1
2078,0,0,200,6,2,10,0,0,0,2,0
2079,0,0,309,18,2,20,1,0,0,1,0
2080,0,1,278,34,3,44,0,0,1,0,0
2081,0,1,257,12,2,14,0,0,0,0,1
2082,0,1,32,28,2,36,1,0,0,0,1
2083,1,1,291,6,2,10,0,0,0,0,0
2084,0,0,173,10,1,10,0,0,1,0,0
2085,0,1,235,16,2,24,1,0,0,1,0
2086,1,0,40,16,2,24,0,0,0,0,0
2087,0,1,231,10,5,24,1,2,0,0,0
2088,0,0,217,6,6,28,1,1,3,1,0
2089,0,1,238,8,2,14,1,0,0,0,0
2090,0,1,274,14,7,30,2,3,1,1,0
2091,0,1,102,8,2,12,1,0,0,0,0
2092,0,0,306,16,10,62,1,3,4,1,0
2093,0,1,80,14,1,14,0,0,1,0,0
2094,1,1,246,12,9,44,1,1,2,1,2
2095,0,0,118,10,2,16,1,0,1,0,0
2096,1,0,283,18,1,18,0,1,0,0,0
2097,0,1,96,14,2,20,1,0,1,0,0
2098,0,0,292,16,5,38,2,0,1,0,1
2099,0,0,393,36,12,64,1,3,2,3,3
2100,0,1,119,32,1,32,1,0,0,0,0
2101,1,0,163,10,1,10,0,0,0,0,1
2102,0,1,64,16,2,22,0,0,1,0,0
2103,1,0,178,10,1,10,0,0,1,0,0
2104,0,1,16,12,1,12,0,1,0,0,0
2105,0,1,97,14,2,16,0,0,0,0,2
2106,0,0,105,16,1,16,0,0,0,0,0
2107,0,0,52,24,2,28,1,0,1,0,0
2108,0,0,247,8,1,8,0,0,0,1,0
2109,0,1,246,36,2,40,0,0,1,1,0
2110,0,0,84,4,2,6,0,1,0,1,0
2111,0,1,421,12,9,44,4,1,0,0,2
2112,0,1,78,4,1,4,0,0,1,0,0
2113,0,1,211,4,1,4,0,0,1,0,0
2114,0,0,321,10,2,18,0,0,1,0,0
2115,0,1,392,20,8,66,3,1,2,0,1
2116,0,0,351,14,9,38,3,0,3,2,1
2117,0,1,101,12,1,12,1,0,0,0,0
2118,1,1,282,4,2,8,0,0,1,1,0
2119,0,0,275,16,2,22,0,0,2,0,0
2120,0,0,282,16,1,16,0,0,0,1,0
2121,0,1,86,32,2,38,1,0,0,1,0
2122,0,0,168,30,1,30,0,0,1,0,0
2123,0,1,146,12,4,30,1,1,1,0,1
2124,0,1,64,6,1,6,1,0,0,0,0
2125,0,0,215,4,2,12,2,0,0,0,0
2126,0,1,315,22,2,28,0,1,0,1,0
2127,0,0,258,10,2,16,2,0,0,0,0
2128,0,1,253,10,2,16,1,0,0,1,0
2129,0,1,461,4,11,56,5,1,1,2,1
2130,0,1,290,10,2,14,0,0,1,0,1
2131,0,1,215,12,1,12,0,0,0,1,0
2132,0,0,157,32,6,52,0,3,0,1,0
2133,0,0,198,16,2,20,0,0,1,0,1
2134,0,1,171,2,2,10,1,1,0,0,0
2135,0,1,225,6,1,6,0,1,0,0,0
2136,0,1,72,12,2,20,0,0,1,0,0
2137,0,1,287,14,1,14,0,0,1,0,0
2138,0,1,303,16,2,20,1,0,1,0,0
2139,0,1,192,34,2,38,2,0,0,0,0
2140,1,0,248,8,7,40,0,1,2,0,2
2141,0,0,170,12,10,50,4,2,2,0,0
2142,0,0,61,20,2,22,0,0,1,0,0
2143,0,1,72,18,2,20,0,0,1,1,0
2144,0,1,310,10,11,66,3,0,4,1,1
2145,0,1,150,26,2,28,1,0,1,0,0
2146,0,1,206,14,1,14,0,0,0,1,0
2147,0,1,312,2,6,16,1,1,2,1,1
2148,0,1,195,2,2,8,1,0,0,1,0
2149,1,1,125,14,6,48,2,1,1,0,2
2150,0,1,291,16,2,24,1,0,0,1,0
2151,0,1,42,12,1,12,0,0,0,1,0
2152,1,1,274,2,2,4,1,0,1,0,0
2153,0,1,178,28,1,28,0,0,0,0,1
2154,0,1,61,16,2,22,0,0,0,0,0
2155,0,1,57,16,2,24,0,0,0,1,1
2156,0,1,271,14,2,22,0,1,0,0,1
2157,0,0,295,14,1,14,0,0,1,0,0
2158,0,1,123,36,2,40,0,1,0,0,0
2159,0,0,223,16,1,16,0,0,1,0,0
2160,0,1,98,10,1,10,0,1,0,0,0
2161,0,1,165,16,1,16,0,0,1,0,0
2162,0,1,306,4,2,8,0,0,0,1,0
2163,1,1,263,2,1,2,0,0,0,0,1
2164,0,1,119,16,1,16,0,0,1,0,0
2165,0,0,72,8,2,10,1,0,0,0,1
2166,0,1,105,16,2,22,1,0,0,1,0
2167,0,1,298,10,4,28,1,1,1,0,1
2168,0,1,110,8,2,12,2,0,0,0,0
2169,0,1,215,4,7,38,1,1,0,4,0
2170,0,1,339,12,4,26,2,0,0,2,0
2171,0,1,202,16,2,24,1,1,0,0,0
2172,0,0,72,28,1,28,0,0,0,1,0
2173,0,0,284,12,1,12,0,1,0,0,0
2174,1,1,105,4,1,4,0,0,0,0,0
2175,0,1,225,14,2,20,0,0,1,0,0
2176,0,0,314,14,2,18,1,1,0,0,0
2177,0,0,153,32,2,40,1,1,0,0,0
2178,0,0,177,2,1,2,0,0,0,0,0
2179,0,1,213,2,1,2,0,0,0,0,0
2180,1,0,350,6,12,34,2,1,5,2,1
2181,0,1,348,16,6,38,2,0,2,2,0
2182,0,1,372,4,9,34,2,3,3,0,0
2183,0,1,250,2,2,6,0,0,0,1,1
2184,1,0,71,10,1,10,0,0,0,0,1
2185,0,0,123,6,1,6,0,0,0,1,0
2186,0,0,320,16,4,26,1,0,0,1,2
2187,0,0,29,4,1,4,0,0,1,0,0
2188,0,1,207,26,1,26,0,0,0,1,0
2189,0,1,35,10,1,10,0,0,0,1,0
2190,0,1,154,10,1,10,0,0,0,0,0
2191,0,1,115,2,1,2,0,0,1,0,0
2192,0,0,248,16,1,16,0,0,1,0,0
2193,0,1,35,24,1,24,1,0,0,0,0
2194,0,1,128,16,2,22,0,0,1,1,0
2195,0,0,31,10,1,10,0,0,0,0,0
2196,0,0,203,6,1,6,1,0,0,0,0
2197,0,1,149,4,2,12,1,0,1,0,0
2198,0,1,32,12,2,20,1,0,1,0,0
2199,0,0,102,10,1,10,0,0,1,0,0
2200,1,0,268,12,11,42,3,2,5,0,1
2201,1,0,256,6,3,14,1,0,0,0,0
2202,0,1,54,28,1,28,1,0,0,0,0
2203,0,1,282,10,1,10,0,0,0,0,0
2204,0,1,52,22,2,26,0,1,0,1,0
2205,0,1,272,10,1,10,0,1,0,0,0
2206,0,1,279,12,2,16,0,0,0,1,0
2207,0,0,104,8,2,10,1,0,1,0,0
2208,0,0,16,6,1,6,0,0,0,0,0
2209,0,1,170,28,3,44,0,0,2,0,0
2210,1,0,204,6,1,6,0,0,0,0,1
2211,0,1,429,12,9,60,5,0,1,2,0
2212,0,0,91,28,2,32,2,0,0,0,0
2213,0,0,379,10,6,46,0,0,3,1,1
2214,0,1,307,6,2,14,2,0,0,0,0
2215,0,1,234,10,3,18,0,0,0,2,1
2216,0,0,142,8,2,12,0,0,1,1,0
2217,0,1,224,14,1,14,0,1,0,0,0
2218,1,0,125,4,2,10,0,0,1,0,0
2219,0,1,130,8,2,14,1,0,0,0,0
2220,0,1,98,8,3,14,1,0,1,1,0
2221,0,1,175,28,1,28,1,0,0,0,0
2222,0,1,84,6,2,12,1,0,0,1,0
2223,0,1,209,32,2,40,0,0,2,0,0
2224,0,0,126,14,2,22,0,0,1,1,0
2225,0,0,15,12,1,12,0,0,0,1,0
2226,0,1,182,14,2,20,2,0,0,0,0
2227,0,0,324,14,3,30,1,0,0,0,2
2228,0,1,74,14,2,20,1,0,0,1,0
2229,0,0,142,16,6,50,2,2,0,0,1
2230,0,1,243,6,2,14,1,0,1,0,0
2231,0,0,94,10,2,12,1,1,0,0,0
2232,0,1,24,14,1,14,0,0,1,0,0
2233,0,0,329,12,6,24,1,0,1,1,1
2234,0,1,273,18,2,20,1,0,1,0,0
2235,0,1,328,8,6,34,1,1,1,0,1
2236,0,1,144,4,1,4,0,0,1,0,0
2237,0,0,347,36,6,54,1,0,4,0,0
2238,0,0,175,4,1,4,1,0,0,0,0
2239,1,0,181,12,1,12,0,0,0,0,0
2240,0,0,261,16,3,34,0,0,2,1,0
2241,0,1,312,16,2,20,1,1,0,0,0
2242,0,0,239,36,2,40,0,0,2,0,0
2243,0,0,74,22,2,26,1,0,0,0,1
2244,0,1,158,2,2,6,1,0,0,0,0
2245,0,1,222,12,3,24,0,0,1,1,0
2246,1,0,99,10,5,38,0,1,0,1,2
2247,0,1,128,12,2,18,0,1,1,0,0
2248,0,1,301,28,2,34,1,0,0,0,0
2249,1,1,110,4,4,20,0,0,1,0,1
2250,1,1,167,8,2,14,1,0,0,0,1
2251,0,1,249,14,2,16,0,0,1,1,0
2252,0,1,275,10,6,22,1,1,3,0,0
2253,0,0,263,8,2,14,0,0,1,0,0
2254,0,1,276,12,2,16,1,1,0,0,0
2255,0,1,182,16,2,22,1,0,0,0,1
2256,0,1,224,10,3,24,2,0,1,0,0
2257,1,1,181,10,1,10,0,0,0,0,1
2258,0,0,191,12,2,16,1,1,0,0,0
2259,0,1,268,4,1,4,0,1,0,0,0
2260,1,1,233,8,2,12,0,0,0,0,0
2261,0,1,121,20,1,20,0,0,0,1,0
2262,0,0,401,10,10,56,1,2,2,2,1
2263,0,1,74,10,1,10,1,0,0,0,0
2264,1,1,319,16,5,32,0,1,1,0,1
2265,0,1,239,12,6,36,2,0,0,2,1
