isrc,n_playlists,streams,sp_popularity,youtube_views,tiktok_counts,ins_followers_artist,monthly_listeners_artist,playlist_total_reach_artist,sp_fans_artist,shazam_counts,log_n_playlists,log_streams,log_youtube_views,log_tiktok_counts,log_ins_followers_artist,log_monthly_listeners_artist,log_playlist_total_reach_artist,log_sp_fans_artist,log_shazam_counts
USUM71920252,605,392545,66,1167235,502,217203,10725883,95206353,34280,88908,6.40522845803084,12.8804064593144,13.9701482620331,6.21860011969173,12.2885876791012,16.1881703503917,18.3715572307283,10.4423173727117,11.3953574062047
DEUM71806501,344,12447443,6,30594233,1528,1586001,4075957,14702728,190509,85946,5.8406416573734,16.3370257782552,17.2363220851087,7.33171496972647,14.2767263116938,15.2206161237107,16.5035436127627,12.1574547165274,11.3614744710428
USUG12000086,146,244065,59,25340826,266,14397115,23874202,188411226,570164,157326,4.98360662170834,12.4051898622415,17.0479273290111,5.5834963087817,16.4825383972518,16.9883090196887,19.0541375043186,13.2536793177257,11.9660753646438
MXF159700008,1326,62579,36,31804902,270,433799,4390569,18821701,670745,276014,7.18992217074581,11.044185037549,17.2751309868138,5.59842195899838,12.9803365721625,15.2949693894086,16.750521070609,13.4161443139179,12.5282068680505
IL4040101876,293,3639,32,532607,2,30669,922514,4874868,16394,322017,5.68017260901707,8.19946419761216,13.1855390953473,0.693147180559945,10.3310076514251,13.7348578309334,15.3996035851244,9.70467069321298,12.682359618164
USCM51400038,9322,32794,31,1736059,262,469910,4891055,17836733,683112,1488168,9.14013247693269,10.3980008508098,14.3671281598,5.5683445037611,13.0602964659881,15.4029185846024,16.6967705405435,13.4344141075397,14.2130563912279
GBHMU1400161,916,63014,69,24040644,617,22062335,24410177,94047166,5603199,152610,6.82001636467413,11.0511122029082,16.995256455958,6.42486902390539,16.9093824138763,17.0105106934694,18.3593069803493,15.5388482426042,11.9356409264849
FRX201915736,14,307698,50,4871769,20200,199052,462917,235536,114964,24777,2.63905732961526,12.6368740614515,15.3989676734547,9.9134378833893,12.2013213761047,13.0453030513396,12.3696190469978,11.6523743148588,10.1176710824788
MXF019000700,738,106241,67,2309036,1638,192314,5032377,17085652,628771,169953,6.60394382460047,11.5734653773166,14.6523406793801,7.40123126441302,12.166884731839,15.4314029950648,16.6537496049339,13.3515223994407,12.0432772072191
TCACX1740534,768,824255,54,12535676,3006,98703,948567,3277728,5932,420638,6.64378973314767,13.6222352270363,16.3440892171192,8.00836557031292,11.4998706200964,13.7627077037117,15.0026610574178,8.68811670325782,12.9495278852928
USUG11900302,3732,528728435,87,17374960,208900,12170767,35170985,168430596,1241811,1059368,8.22469956196724,20.0859855026231,16.6705406472542,12.2496109475447,16.3145474868069,17.375732010882,18.9420343297303,14.0320813559829,13.8731830618595
SE5HK1600133,588,43846518,62,3163384,30100,56526,1459005,38126216,9299,88279,6.37672694789863,17.59620586656,14.9671528986496,10.312280450737,10.9424559882767,14.1932652545038,17.4564126874652,9.1376621464782,11.3882575327125
GBUM71800802,1223,4876812,64,42373667,1568,1846321,9846447,66388510,1333138,735140,7.10906213568717,15.4000022856613,17.562037665943,7.35755620091035,14.4287055684187,16.1026212374166,18.0110345573045,14.1030461196839,13.5078162362472
KRA301800255,79,11929,39,237359,16,15942757,2571998,11373842,84429,1573,4.36944785246702,9.38672768928195,12.3773290419461,2.77258872223978,16.5845151774744,14.7601935867344,16.2468267154213,11.3436662234622,7.36073990305828
USSM11703768,1537,33786,65,133841944,8913,3453102,13136995,75898852,142813,262484,7.3375877435386,10.4278017944827,18.7121701393431,9.09526616413072,15.0547835154667,16.3909428538472,18.1449121170868,11.8692913611586,12.4779454067752
DEUM71807724,474,1325808,34,722701,9841,1130216,4419470,25729515,406737,835820,6.16120732169508,14.0975326428638,13.4907508609701,9.19431261089898,13.9379193228641,15.3015303373619,17.0631493344884,12.9159220639067,13.6361685578793
ITNTP2000023,43,173039,49,376537,625,285719,2155426,6150943,9745,13373,3.76120011569356,12.0612722815996,12.8387715949659,6.4377516497364,12.5627640893328,14.5834989417983,15.6321159613617,9.18450961194166,9.5009930278728
USRC12002568,1042,48301685,82,67351947,3900000,96098,7160708,32303002,6046,4933372,6.94889722231331,17.6929770041427,18.0254423690888,15.1764871110999,11.4731237830873,15.7841194167298,17.2906707250506,8.7071521753394,15.4115332878734
USUM71916513,613,8912454,65,64700092,97,2122692,26955080,163392826,3455153,266179,6.41836493593621,16.002960182401,17.9852731814176,4.57471097850338,14.5681956524404,17.109682334773,18.9116678348976,15.0553772978503,12.4919242937772
US39N2000446,451,3557664,68,14659570,5600000,1133068,1786806,12467926,2879,531397,6.11146733950268,15.0846147076728,16.5006039224783,15.5382771557054,13.9404395558614,14.3959402264128,16.3386699846577,7.96519829061218,13.1832646668271
SEWEE1500801,14466,2390497,21,481783233,74400,6344786,18846922,171235248,1103367,6357380,9.57955634740923,14.6870118520799,19.9930048467923,11.2172112208212,15.6631439312175,16.7518601694005,18.9585488883304,13.9138769718148,15.6651269007562
USMRG0467008,3833,3981,65,200790,1668,389183,4270926,27830199,561325,1735774,8.25140306538056,8.28928832300032,12.2100148647628,7.41938058291869,12.8718049489978,15.2673412235204,17.1416322840335,13.2380553394004,14.3669639813959
QZ45A1700086,652,3630532,52,4658085,617,12293590,19820794,133106394,663098,144176,6.48004456192665,15.1048897519765,15.3541149774351,6.42486902390539,16.3245885462916,16.8022421466086,18.7066593212799,13.4046780712161,11.8787900544748
MXF011700512,281,4874265,59,51044835,136,718574,4527290,27250639,176022,152262,5.63835466933375,15.3994798818165,17.7482149221381,4.91265488573605,13.485023971543,15.3256340844503,17.1205875283399,12.0783642662084,11.9333580002002
USLXJ1707382,262,294811,52,10457373,144,4255243,10789226,68358043,104700,36301,5.5683445037611,12.594089752034,16.1628178378308,4.969813299576,15.2636624276421,16.1940586015752,18.0402697879493,11.5588543968586,10.4996005680829
TR0011900111,60,5129135,34,26390930,269,9722067,786483,2105217,307442,66796,4.0943445622221,15.4504475869453,17.08853094848,5.59471137960184,16.0899088081499,13.575326386498,14.5599291076714,12.6360417305519,11.1093984774923
USAM19104305,1527,258108,62,14578799,46,550376,5027290,28432452,1006538,200035,7.33106030521863,12.4611333809644,16.4950789080381,3.8286413964891,13.2183569599994,15.430391629493,17.1630417268304,13.8220272779444,12.2062476302195
QZ45A1700067,1349,4678495,58,9214231,85,12293590,19820794,133106394,663098,108532,7.20711885620776,15.3584870349789,16.0362596947086,4.44265125649032,16.3245885462916,16.8022421466086,18.7066593212799,13.4046780712161,11.5948003393547
ARF102000021,30,763330,44,9259133,641,16551,371215,1545295,4330,2247,3.40119738166216,13.5454457200406,16.0411209737292,6.46302945692067,9.71420180194054,12.8245366885605,14.2507253885989,8.37332282099654,7.71735127218533
ITB001800526,57,1971475,31,13215108,776,1558898,2094387,5629205,227650,173790,4.04305126783455,14.4942925515194,16.3968712785183,6.65415252018322,14.259489719344,14.5547714670902,15.5434787823298,12.3355646407629,12.0656029527588
ATR981186838,25,1131189,39,8505796,90,45486,459635,584690,22877,151559,3.2188758248682,13.9387798498905,15.9562583714373,4.49980967033027,10.7251598652844,13.0381879752339,13.2788370712298,10.0378873180158,11.9287302670638
USUG11700903,2318,205671,69,1639926,1430,1517867,9030039,37666003,53595,334914,7.7484600238997,12.2340330836895,14.3101616768311,7.26542972325395,14.232816617816,16.0160672443207,17.4442684683843,10.8892110591256,12.721629061432
FR9W12003581,19,9274928,54,12036686,97,3634622,3629235,10277123,4161523,58139,2.94443897916644,16.0428254036244,16.3034697107875,4.57471097850338,15.1060156745467,15.1045324402298,16.1454309150089,15.2413916710063,10.9705919741025
USAT21500224,10635,127465,67,6737355,565,125058,8218012,60117020,130073,1336504,9.27190572763434,11.755597096092,15.723177972632,6.33682573114644,11.7365329086697,15.9218388886337,17.9118035540889,11.7758511102955,14.1055678074485
USDM31898301,554,845739,50,1212206,16,63403,1098657,6153679,80179,174114,6.31716468674728,13.6479660803509,14.0079523981653,2.77258872223978,11.0572664579178,13.909599082761,15.6325606723077,11.2920169141806,12.0674655360787
BRRGE1900640,249,21511010,57,117208663,23500,16562488,2272095,17579238,967761,55678,5.51745289646471,16.8840754550463,18.5794663487578,10.0647557001323,16.6226509371822,14.6362128713293,16.682229104572,13.7827404349472,10.9273403748229
USUM71800001,8152,270464,74,194789205,2469,29844807,73407535,415347665,8430736,4881354,9.00601857490256,12.5078942815357,19.0874285318261,7.81156848934518,17.2115214128191,18.1115371449917,19.8446264744688,15.947394633403,15.4009331983611
DK4YA1610901,7965,304735813,63,62179942,109400,217725,12495409,118231474,227406,3508775,8.98281222234415,19.5349557723298,17.9455430298186,11.60276616897,12.2909880775609,16.3408718548087,18.5881549049865,12.3344922451748,15.0707775316774
USUM71710370,3213,9300,63,170624967,32,7844138,48765318,258362470,9247858,2541446,8.07496035911586,9.13776967914135,18.9549785304969,3.46573590279973,15.8752770592084,17.7025299214374,19.3698740793863,16.0399025151051,14.7482437683485
KRA401900005,2273,740361,76,1239470206,1900000,35558179,16103205,67409041,1293943,2003983,7.72885582385254,13.514893184064,20.9379498720389,14.4573644441367,17.3866807580749,16.5945288784662,18.0262897063525,14.0732047036137,14.510647258117
AREZZ1900013,84,2284001,54,4706157,112,5607205,7689163,30935971,387923,7894,4.43081679884331,14.6414392875863,15.3643822093789,4.71849887129509,15.5395629358785,15.8553224929052,17.2474301748496,12.8685621453026,8.97385825622279
ITUR31500008,112,3259991,55,14359492,8035,338882,1398829,3106641,17182,222922,4.71849887129509,14.9972349926029,16.479921744914,8.99156227817161,12.7334072431719,14.1511460160125,14.949052636157,9.751617603198,12.3145772134717
ARRWN2000008,144,6884885,71,37001748,5841,6081192,3992101,9540709,635,39039,4.969813299576,15.7448389870279,17.4264757127358,8.67265729404031,15.6207112873581,15.1998282166946,16.0710783593213,6.45362499889269,10.5723164254449
DEQ321900164,1058,177052468,73,113792324,469900,1515715,4857946,17082848,423336,619643,6.96413561241825,18.9919566759901,18.5498856257119,13.0602751850909,14.2313978327883,15.396126272797,16.653585477155,12.9559214689594,13.3368987847295
QZFYZ1981854,909,20108045,76,57102801,542300,295249,3467805,16942876,7946,308786,6.81234509417748,16.8166305417074,17.8603637277138,13.2035746328292,12.5955743470937,15.059032386928,16.6453580084568,8.98042393637454,12.6404037593175
USUM71704115,1272,820342,63,32324946,4457,2883534,18518947,96471048,2049158,348025,7.14834574390007,13.6174766054603,17.2913498120872,8.40223117294656,14.874527183194,16.7343049281145,18.3847535005686,14.5329395350339,12.7600295952568
DEA621700837,542,39785735,57,16434126,295,1008578,1701764,9210524,198320,174626,6.29526600143965,17.4990189889225,16.6148705844756,5.68697535633982,13.8240519759736,14.3471759181017,16.0358573012927,12.1976371667091,12.0704018230998
QMCE32000128,813,1475736,63,15831808,7552,3370117,27534330,227308302,302139,144272,6.70073110954781,14.2046674063563,16.577531638854,8.92956770782534,15.0304580198268,17.1309441477152,19.2418178125728,12.6186424553683,11.8794556857397
DELV41700058,458,10941829,55,27850878,731,1545529,2682996,11190505,819381,168316,6.12686918411419,16.2081035256278,17.142375049873,6.59441345974978,14.2508768045323,14.8024446385382,16.2305762088498,13.6163044561278,12.0335984439906
FR8JU1900060,137,27952113,55,58244562,3149,2137933,1949334,2031271,3294016,65983,4.91998092582813,17.1460033539923,17.8801612898289,8.05484022110102,14.5753500323773,14.4829983337408,14.5241722634683,15.0076180470243,11.0971524120727
USUM71703079,15400,331004919,44,230788280,31500,9334329,26990176,148481425,4503963,1547017,9.64212278840172,19.6176437942581,19.2570113114129,10.3577428248137,16.049209452353,17.1109835059066,18.8159704242083,15.3204682338479,14.2518391185058
AUUM71800260,562,3765441,67,11381931,2332,334535,12701370,78904058,125770,306372,6.33150184989369,15.1413755438309,16.2475376559234,7.75448154747038,12.7204967868585,16.3572204196266,18.1837432166862,11.7422101210412,12.6325553288608
USAT21601930,21799,125887580,79,1638164120,3400000,8121084,18290950,53977640,3840678,15174,9.98961937616541,18.6508998444264,21.2168420127183,15.0392859895864,15.9099742007648,16.7219169599695,17.8040804447021,15.1611594714786,9.62733871589802
DECE72000209,93,12812489,59,16276500,3236,350696,4061475,18368689,351985,24885,4.53259949315326,16.3659309563259,16.6052329077105,8.08209327817838,12.7676750303033,15.2170567660929,16.7261580882864,12.7713438400359,10.1220204912927
AUUR11300049,1380,59490,62,43537903,1466,383706,2036303,3033164,32771,302944,7.22983877815125,10.993563510182,17.5891424500017,7.2902928824466,12.8576319133294,14.5266464667978,14.9251168570849,10.3972992569429,12.6213032489286
QMJMT1601080,9414,57301692,68,2443296,10600,5971001,20424802,77588339,1996390,1193212,9.14995322196109,17.8638407100448,14.7088585054054,9.26860928010016,15.6024251430053,16.8322605046609,18.1669277032431,14.5068511075488,13.9921593885618
FRY682000003,1859,139086657,83,49529802,63900,106435,12825515,109165873,206525,2742477,7.52779398772144,18.7506077284969,17.7180851069792,11.0650746403656,11.5752897491668,16.3669471041603,18.508379054116,12.2381767494307,14.8243720845877
USSD11300464,2041,340197,74,961112513,49200,18122620,16532748,105951101,3078763,2397999,7.62119516280985,12.7372801405629,20.6836020391656,10.8036489024804,16.7126714397382,16.6208536991745,18.4784882343188,14.9400384509009,14.6901451975553
NLG661900970,77,166902,42,1562195,1,210406,1286118,4932935,253746,19163,4.34380542185368,12.0251620928016,14.2616024415387,0,12.2567942765494,14.0671389369575,15.4114447035631,12.4440890456671,9.8607366154685
USJI10301005,12720,1837292,82,508521690,311000,28825137,20442448,122608803,4437335,2482498,9.45093083689411,14.4238033063829,20.0470184274105,12.6475481911614,17.1767583769268,16.8331240812948,18.6245093814988,15.3055645289759,14.7247758692617
GBBQY0202057,2740,105940,66,129051624,178,1131672,15194779,72153756,3654618,2273561,7.91571319938212,11.5706281750985,18.6757230683194,5.18178355029209,13.9392067431087,16.5364624399693,18.0943099000412,15.1115021313401,14.6368578827648
FR96X1963792,12,3888408,51,9714188,2688,460497,1957193,5917802,328417,53426,2.484906649788,15.1735103773284,16.0890980552109,7.89655270164304,13.0400616199983,14.4870218618528,15.5934756541335,12.7020394213594,10.8860527978409
USJI10000522,4119,17220830,59,43947022,3452,28825137,20442448,122608803,4437335,742334,8.32336569443608,16.66163025557,17.5984954209829,8.14670905220332,17.1767583769268,16.8331240812948,18.6245093814988,15.3055645289759,13.5175545556401
USUM71813196,575,168984,63,71107035,1290,46775258,41301332,222622597,6223307,178431,6.35437004079735,12.0375593148671,18.0796968350264,7.16239749735572,17.6608649458762,17.5364053092272,19.2209885055799,15.6438119954536,12.0919572508485
ITB261800550,274,58542016,61,65393234,10600,702758,1534321,5131976,75690,852727,5.61312810638807,17.8852552766262,17.995929355418,9.26860928010016,13.4627678725531,14.243598495863,15.4510013281674,11.2344013303032,13.6561947283546
NZUM71700063,6348,73981,59,153862997,86600,6799906,14199045,87015021,1557159,2891099,8.7558950816463,11.2115635824619,18.8515731345523,11.3690550945505,15.7324193465214,16.4686852667887,18.2815913168881,14.2583735650628,14.8771472646183
AUUM71800260,562,94728,67,11381931,2332,334535,12701370,78904058,125770,306372,6.33150184989369,11.4587649060108,16.2475376559234,7.75448154747038,12.7204967868585,16.3572204196266,18.1837432166862,11.7422101210412,12.6325553288608
GBUM71602854,4469,1596629,66,16768814,2978,806134,18426659,97562224,1992662,2168619,8.40491994893345,14.2834050896265,16.635031409772,7.99900721324396,13.600005260772,16.7293090326918,18.3960009272801,14.5049819912348,14.5896011173947
USAT21903328,750,4670551,58,11081450,1756,8187436,26644718,256992516,968615,108914,6.62007320653036,15.3567876098372,16.2207830971471,7.47079377419506,15.9181113421012,17.0981014900578,19.3645575218129,13.7836224951002,11.5983138589685
USSD11700455,246,6087970,54,61654280,6075,57493327,33813770,237805823,6768476,93987,5.50533153593236,15.6218252507848,17.9370532093336,8.71193726820875,17.8671794468591,17.3363786739396,19.286965028885,15.7277865087644,11.4509117538158
USUM70837368,7709,46990,73,147969737,480,120854,6559705,26400976,310500,2324151,8.95014375645926,10.7576900920969,18.8125183310898,6.17378610390194,11.7023384844668,15.6964561903969,17.0889115371302,12.6459391803557,14.6588653690257
USQX91901124,2611,3581061,78,73033976,55600,7131537,29939004,159361242,5113432,1192510,7.86748856869913,15.0911696831834,18.1064353154937,10.9259384802387,15.7800373371815,17.2146726698693,18.8866841454449,15.4473813610074,13.9915708874537
FIWMA1500108,176,1959080,46,15171249,1193,239654,451528,1520111,24761,23993,5.17048399503815,14.4879855332547,16.5349126814886,7.08422642209792,12.3869514954562,13.0203926654202,14.234293916472,10.1170251137051,10.0855174001204
USUM72003826,605,5564224,69,21475438,1730,2122692,26955080,163392826,3455153,996713,6.40522845803084,15.5318680900217,16.8824204214357,7.45587668749182,14.5681956524404,17.109682334773,18.9116678348976,15.0553772978503,13.8122181439125
FR7IX1800140,7,600145,42,138510,166,1055504,2828882,5137958,457230,17930,1.94591014905531,13.3049265716683,11.8386978041691,5.11198778835654,13.8695289359365,14.8553921385619,15.4521662822316,13.032941825548,9.79423056659918
USUM72020423,1923,296410192,92,169290799,184400,227219353,59976087,368330235,10121026,886465,7.56164174558878,19.5072548367599,18.947128498314,12.1248625901046,19.2414264216414,17.9094564907442,19.7244904714479,16.1301256000839,13.6949969226115
QZBQM1900019,128,167841,61,112029340,391800,6542769,856463,1526200,283400,46671,4.85203026391962,12.0307723816677,18.5342713592384,12.8785067844926,15.6938710283226,13.6605663967472,14.2382915438377,12.5546146062387,10.7508782657552
GBUM71807392,1296,27203,57,25146846,61,188206,12761597,125028163,299732,1145309,7.16703787691222,10.2110825403198,17.0402430390912,4.11087386417331,12.1452923866029,16.3619509847893,18.6440495738894,12.610644021045,13.951185027558
USSD11800258,435,15866220,63,9249370,18700,6550794,2953172,10320500,1289367,805767,6.07534603108868,16.5797028788768,16.040065999061,9.83627880284268,15.6950968216388,14.8983904048815,16.1496427664565,14.0696619582319,13.5995498978107
TRBLC2000021,21,133391,43,12490660,5707,1778079,339836,1487412,36001,17628,3.04452243772342,11.8010399439208,16.3404917229795,8.64944877053671,14.3910441260149,12.7362184272816,14.2125482549881,10.4913019948302,9.77724382596188
CLLL21200140,277,102998,53,9533980,170,213837,1208933,8933140,23704,94836,5.62401750618734,11.5424648495475,16.0703728169893,5.13579843705026,12.2729693215337,14.0052487103607,16.0052785147877,10.0733990892534,11.459904362993
USUM71900766,1690,105095062,77,178557878,3485,78388337,47632687,223834163,4355854,1093343,7.43248380791712,18.4703758509185,19.000423353126,8.15622332319462,18.1771857114993,17.6790297852106,19.2264159918795,15.2870312454852,13.9047505331165
MXF010200521,900,2936199,68,317447,1079,12205,1418313,8146893,95696,244410,6.80239476332431,14.8926264457112,12.6680661542468,6.98378996525814,9.40960098282706,14.1649786951435,15.9131471855377,11.4689317792843,12.4066024219728
FRZ041500605,20,76870,35,3877607,699,265128,1242239,2439131,663321,26494,2.99573227355399,11.2498709623432,15.170728768752,6.54965074223381,12.4879680072202,14.032425954525,14.7071523862928,13.4050143148949,10.1846735712442
ITUM71700089,111,5896147,28,42205790,1615,1215654,1850044,6700404,297765,275208,4.70953020131233,15.5898096446979,17.5580679733861,7.38709023565676,14.0107927615455,14.4307199805555,15.7176783810508,12.6040598637824,12.5252824543863
AREZZ2000002,143,6141474,59,20306615,1508,5607205,7689163,30935971,387923,7054,4.96284463025991,15.6305753364589,16.8264572529995,7.3185395485679,15.5395629358785,15.8553224929052,17.2474301748496,12.8685621453026,8.861350110796
ITUM71900599,117,4336930,24,19741505,1042,6547764,1008681,4425978,12900,64658,4.76217393479776,15.2826772824982,16.7982338301982,6.94889722231331,15.6946341752843,13.8241540947398,15.3030018289527,9.46498259034976,11.0768671197772
KRA401500556,3803,1701585,70,78196012,620,765277,2659617,4522310,587250,624444,8.24354550792826,14.3470707275966,18.1747292067727,6.42971947803914,13.5479931387726,14.7936926854286,15.3245334832076,13.2832059025212,13.3446169327896
QM4TX2061197,124,199779,52,56577375,2004,2200662,17387583,114851941,252082,63272,4.82028156560504,12.2049670345676,17.8511197282758,7.60290046220476,14.6042687821554,16.6712668887467,18.5591543872613,12.4375097103889,11.0551981721993
DKADG2000343,65,3307786,48,451437,53,149958,343907,1291498,31842,4485,4.17438726989564,15.0117896413765,13.0201911072196,3.97029191355212,11.9181105338711,12.7481265509675,14.0713133429299,10.368541452056,8.4084937744929
GBAHS1900783,213,34204,47,939220,4200,3697287,9150897,107722681,1457966,12309,5.36129216570943,10.4400978752758,13.7528050225482,8.34283980427146,15.1231098654169,16.0293624652337,18.495070714198,14.1925528716629,9.4180859811103
DEXS81900108,79,6620578,65,10373886,28000,234148,2705244,11891185,28440,34083,4.36944785246702,15.70569323528,16.1548022448221,10.2399597891573,12.363708673042,14.8107026695218,16.2913079272837,10.2555518839172,10.436554005238
SEXCG1700102,1610,7991412,70,121139220,286400,43411,3450177,19358538,15331,2841927,7.38398945797851,15.8938780230303,18.6124510206652,12.5651447140686,10.6784681441951,15.0539360920393,16.7786441204323,9.63763220131045,14.8599929011728
GBUM71905237,315,794272,49,8398819,66,67175,1880151,5746521,67741,212620,5.75257263882563,13.5851812508353,15.943601658691,4.18965474202643,11.1150564334837,14.4468626507297,15.5641051861826,11.1234468885893,12.2672618138426
TR0681300219,89,3882743,53,33098906,1137,662905,1259989,1520043,695144,48058,4.48863636973214,15.1720524205847,17.3150107884416,7.03614849375054,13.4043869708168,14.0466135487308,14.234249181896,13.4518742973298,10.7801638937762
USSM11912593,629,9020753,75,17045340,24200,37441044,37814756,231621634,808285,109651,6.44413125670044,16.0150383697074,16.6513874105538,10.0941079121448,17.4382780938003,17.4482099547855,19.2606157103541,13.6026699980835,11.6050578737315
ITB001900475,49,9528988,53,20573921,1714,1558898,2094387,5629205,227650,487782,3.89182029811063,16.0698490790159,16.8395348608679,7.44658509915773,14.259489719344,14.5547714670902,15.5434787823298,12.3355646407629,13.0976238637141
TR0011700091,75,1951336,39,57331560,13800,126027,202449,455616,6880,128661,4.31748811353631,14.4840248241519,17.8643618153987,9.5324238711453,11.744251448692,12.2182432819569,13.0294056284635,8.83637393092739,11.7649363173582
GB5KW1601602,557,98589,67,10223102,3892,134964,2143279,15629576,125917,321480,6.32256523992728,11.4987149725011,16.1401606191911,8.2666784433059,11.812763355192,14.5778474573021,16.5646755747105,11.7433782387168,12.6806906123267
USQX91901092,1927,113595628,84,42848523,125700,6021304,13148955,90679139,86100,505765,7.56371966841437,18.5481555775952,17.5731817333358,11.7416533945783,15.6108144051238,16.3918528457497,18.3228378886313,11.3632646904158,13.1338274135126
USAT21801270,2439,4858476,47,132384592,83100,86023658,41468551,349551813,1329498,1376292,7.79934339821592,15.3962353664532,18.7012218200728,11.3277999808435,18.2701329094099,17.540445890691,19.6721623575774,14.1003119853391,14.1349034842645
QM7RD1810011,138,11489991,62,178649872,486,1873949,3723907,14559454,371818,164913,4.92725368515721,16.2569868665348,19.0009384259487,6.18620862390049,14.4435585268958,15.1302839439201,16.4937511000297,12.8261597662229,12.0131733410983
FR9W11619942,92,1790401,52,1949479,1,2494,2358728,3823416,1847355,27748,4.52178857704904,14.397950175074,14.483072715354,0,7.82164312623998,14.6736330486474,15.1566548218253,14.429265444286,10.2309190445052
ES5701800422,97,3797667,43,12556790,10400,729340,1218130,13722716,28718,55768,4.57471097850338,15.1498974887853,16.3457721130915,9.24956108512946,13.4998952945819,14.0128274539046,16.4345631198544,10.2652793828543,10.9289555071662
USAT21704626,762,2098839,76,62632930,84100,29579474,5068696,3743253,41440,441826,6.63594655568665,14.5568948926689,17.9528017360993,11.339761845961,17.2025912328035,15.4385941432749,15.1354655774422,10.6320018769334,12.998671418395
ES5151802356,41,58803,44,10973876,1325,936984,2692926,11451359,39261,51866,3.71357206670431,10.9819481529934,16.2110280971022,7.18916773842032,13.750421485301,14.8061388927678,16.2536189708778,10.5779869387236,10.8564187485053
PLB381700918,25,37218,43,18453983,2515,42738,550240,3304732,3384,172222,3.2188758248682,10.5245477942012,16.7307907859107,7.83002808253384,10.6628437332064,13.2181098256661,15.0108659387213,8.12681372072611,12.0565396212358
FIWMA1500100,114,712640,39,1578072,3,234304,461283,872070,41255,16400,4.7361984483945,13.4767316630511,14.2717144067235,1.09861228866811,12.3643746964799,13.0417670164931,13.6786249748986,10.6275275965384,9.70503661381229
FRX872029081,60,3619265,60,9178161,1700,1262866,1070788,2795294,566851,48333,4.0943445622221,15.1017815245128,16.0323374157312,7.43838353004431,14.0488942991086,13.883905383991,14.8434478468749,13.2478517615793,10.7858698361591
CH3131000194,4323,2749431,58,58683007,296,6965707,901810,7980943,20400,1083557,8.37170488466763,14.8269045391432,17.8876607539616,5.69035945432406,15.7565096675822,13.7121591338409,15.8925671328705,9.92329017983231,13.895759705866
USE831558651,216,2502950,68,7090122,1619,206593,2845811,6251571,23587,56593,5.37527840768417,14.7329805941856,15.7742131056945,7.38956395367764,12.2385059531963,14.8613586464317,15.648343350127,10.0684509917839,10.9436405816312
NLM5S1600060,5738,251648724,69,314869957,18100,16116174,24503655,194299451,6915208,2112816,8.65486599654131,19.3435447206393,19.5676702766295,9.80366721725392,16.5953339219588,17.0143328480617,19.0849110888161,15.7492336021659,14.5635322128254
MXF011800071,2745,292888257,4,962234751,402900,2154241,16449032,100474268,2353073,3228697,7.91753635394363,19.4953017188126,20.6847690027695,12.9064436711794,14.5829490153052,16.6157771884594,18.4254122128786,14.6712326914527,14.9875892082362
FRUM72000700,127,12026554,56,15616553,3895,328902,1682138,4013400,215024,350426,4.84418708645859,16.3026275963758,16.5638419994055,8.26744895830485,12.7035151130343,14.3355761613338,15.2051493203346,12.2785049287868,12.7669048362049
NLF711906508,423,847243,57,1799005,179,3256790,12118778,95063798,1523034,202403,6.04737217904628,13.649742827411,14.4027442922507,5.18738580584076,14.9962526056675,16.3102667084397,18.3700587820655,14.2362149559879,12.21801603842
GBLFP1783945,200,55925,46,28120327,1389,1262115,3560029,18131964,46921,63248,5.29831736654804,10.9317667863583,17.1520032535731,7.23633934275434,14.0482994431297,15.0852792488625,16.7131869056008,10.7562206154133,11.0548187855365
CZUM71900175,13,45286,41,13883278,4113,114648,37594,56456,128,32169,2.56494935746154,10.7207532129325,16.4461956523068,8.32190796823042,11.6496218437379,10.5345997421765,10.9412168526807,4.85203026391962,10.3787585348883
QM6MZ1917913,616,12629013,16,12919339,9543,38700892,26147576,152858657,2166028,227455,6.42324696353352,16.3515073440046,16.3742358940193,9.16356318041725,17.47137320683,17.079267048194,18.8450242419233,14.588405633514,12.3347076956099
ITB002000399,19,3020725,53,11248095,19600,381770,798110,1647831,3338,23391,2.94443897916644,14.9210074267649,16.2357093389429,9.88328484521861,12.8525736120164,13.5900017115438,14.3149704356494,8.11312710422178,10.0601066119777
USRC11900110,1880,50904280,25,110154013,20400,8151880,27384453,207889500,3321879,2978105,7.539027055824,17.7454575644297,18.517390062687,9.92329017983231,15.9137591334623,17.1254860015619,19.1525172465023,15.016041144651,14.9067977501673
USSM11307800,11362,123596,71,598517171,14,169483261,33860214,233384748,10191161,3907770,9.33802973311707,11.7247734610225,20.2099657726092,2.63905732961526,18.9482647247459,17.3377512547911,19.2681989286378,16.1370313339394,15.1784774367793
US5TA1600021,778,830885,64,433575620,19,17287339,6289669,13657622,681753,180406,6.65672652417839,13.6302466767762,19.8875767795717,2.94443897916644,16.6654849418243,15.6544190040805,16.4298083120329,13.4324227011382,12.1029651454811
TCACN1613658,4373,36243756,72,20071468,23600,206070,1561258,3361814,1620,914303,8.38320455141292,17.4057776761527,16.8148098620936,10.0690019910137,12.235971195876,14.2610024645081,15.0279912672085,7.39018142822643,13.7259173053459
USSD11800257,1366,108323064,42,1565146568,14800,39829847,25533128,176250094,5597518,546040,7.21964204013074,18.5006286532865,21.1712453102274,9.60238245975221,17.5001271138248,17.0554873042349,18.9874145329898,15.5378338431712,13.2104475121169
